Name,Lat,Lon,Site ID,Type,Priority
CSG-QANT03_2,15.461073,108.603811,QANT03,CSG,1
CSG-QANT04,15.58422,108.55311,QANT04,CSG,1
CSG-QANT06,15.51584,108.55952,QANT06,CSG,1
CSG-QANT14,15.4479,108.683,QANT14,CSG,1
CSG-QANT17,15.53684,108.53589,QANT17,CSG,1
CSG-QANT38,15.43534,108.65253,QANT38,CSG,1
CSG-QANT39,15.43567,108.63941,QANT39,CSG,1
CSG-QANT46,15.5003,108.57149,QANT46,CSG,1
CSG-QANT47,15.37787,108.71441,QANT47,CSG,1
CSG-QANT49,15.54611,108.52502,QANT49,CSG,1
CSG-QANT74,15.4431,108.6295,QANT74,CSG,1
CSG-QAPN04,15.5338,108.4342,QAPN04,CSG,1
CSG-QAPN06,15.56467,108.37149,QAPN06,CSG,1
CSG-QAPN07,15.58484,108.41643,QAPN07,CSG,1
CSG-QAPN09,15.58944,108.44667,QAPN09,CSG,1
CSG-QAPN21,15.546,108.4109,QAPN21,CSG,1
CSG-QAPN22,15.56253,108.42493,QAPN22,CSG,1
CSG-QAPN26,15.62196,108.43964,QAPN26,CSG,1
CSG-QAQS03,15.71113,108.26722,QAQS03,CSG,1
CSG-QAQS05,15.78838,108.32133,QAQS05,CSG,1
CSG-QAQS06_2,15.82296,108.29238,QAQS06,CSG,1
CSG-QAQS10,15.73936,108.29134,QAQS10,CSG,1
CSG-QAQS19,15.76923,108.32967,QAQS19,CSG,1
CSG-QAQS22,15.66889,108.21185,QAQS22,CSG,1
CSG-QAQS25,15.806229,108.317636,QAQS25,CSG,1
CSG-QATB02,15.67753,108.40633,QATB02,CSG,1
CSG-QATB03,15.77736,108.42229,QATB03,CSG,1
CSG-QATB04,15.65719,108.27592,QATB04,CSG,1
CSG-QATB06,15.66507,108.35354,QATB06,CSG,1
CSG-QATB07,15.70385,108.3267,QATB07,CSG,1
CSG-QATB10,15.73394,108.34846,QATB10,CSG,1
CSG-QATB11,15.7645,108.34095,QATB11,CSG,1
CSG-QATB14,15.7184,108.37898,QATB14,CSG,1
CSG-QATB15,15.64605,108.45949,QATB15,CSG,1
CSG-QATB18,15.7571,108.35266,QATB18,CSG,1
CSG-QATB19,15.73477,108.40955,QATB19,CSG,1
CSG-QATB20,15.63832,108.25054,QATB20,CSG,1
CSG-QATB23,15.6837,108.34531,QATB23,CSG,1
CSG-QATB24,15.67005,108.37587,QATB24,CSG,1
CSG-QATB25,15.737339,108.384411,QATB25,CSG,1
CSG-QATB26,15.69828,108.39686,QATB26,CSG,1
CSG-QATB27,15.67551,108.43894,QATB27,CSG,1
CSG-QATB29,15.7172,108.34163,QATB29,CSG,1
CSG-QATB31,15.6512,108.42046,QATB31,CSG,1
CSG-QATB32,15.718,108.46406,QATB32,CSG,1
CSG-QATB34,15.63384,108.39618,QATB34,CSG,1
CSG-QATB35,15.65546,108.50342,QATB35,CSG,1
CSG-QATB37,15.81599,108.33386,QATB37,CSG,1
CSG-QATB42,15.62891,108.22826,QATB42,CSG,1
CSG-QATB43,15.74392,108.3542,QATB43,CSG,1
CSG-QATB45,15.68962,108.39871,QATB45,CSG,1
CSG-QATB46,15.75462,108.41832,QATB46,CSG,1
CSG-QATB47,15.65022,108.39257,QATB47,CSG,1
CSG-QATB48,15.78269,108.39879,QATB48,CSG,1
CSG-QATB49,15.70423,108.38293,QATB49,CSG,1
CSG-QATB54,15.72137,108.45031,QATB54,CSG,1
CSG-QATK02,15.55261,108.50901,QATK02,CSG,1
CSG-QATK03,15.55694,108.48727,QATK03,CSG,1
CSG-QATK05,15.56417,108.47315,QATK05,CSG,1
CSG-QATK07,15.56074,108.50045,QATK07,CSG,1
CSG-QATK09,15.57703,108.50975,QATK09,CSG,1
CSG-QATK14,15.59111,108.47863,QATK14,CSG,1
CSG-QATK15,15.57176,108.46619,QATK15,CSG,1
CSG-QATK18,15.57251,108.48333,QATK18,CSG,1
CSG-QATK22,15.5593,108.4515,QATK22,CSG,1
CSG-QATK23,15.56199,108.49074,QATK23,CSG,1
CSG-QATK24,15.56684,108.47923,QATK24,CSG,1
CSG-QATK34,15.556093,108.478029,QATK34,CSG,1
CSG-QATK37,15.58035,108.46561,QATK37,CSG,1
CSG-QATK41,15.54792,108.4943,QATK41,CSG,1
CSG-QATK42,15.56127,108.51191,QATK42,CSG,1
CSG-QATK43,15.58715,108.47165,QATK43,CSG,1
CSG-QATK44,15.58489,108.52651,QATK44,CSG,1
CSG-QATK47,15.5802,108.47895,QATK47,CSG,1
CSG-QATKMA01,15.564947,108.493529,QATK39,CSG,1
CSG-QATKMA01_2,15.564947,108.493529,QATK39,CSG,1
CSG-QATKPO_2,15.579387,108.473777,QATK71,CSG,1
CSG-QATKPO_3,15.579387,108.473777,QATK71,CSG,1
CSG-BDAN02,13.9251,109.08839,BDAN02,CSG,1
CSG-BDAN06,13.934847,109.144213,BDAN06,CSG,1
CSG-BDAN07,13.909714,109.018394,BDAN07,CSG,1
CSG-BDAN11,13.85612,109.05981,BDAN11,CSG,1
CSG-BDAN16,13.91153,109.09242,BDAN16,CSG,1
CSG-BDAN18,13.8974,109.10811,BDAN18,CSG,1
CSG-BDAN25,13.89415,109.08847,BDAN25,CSG,1
CSG-BDAN26,13.94391,109.06499,BDAN26,CSG,1
CSG-BDAN27,13.86948,109.12784,BDAN27,CSG,1
CSG-BDAN28,13.88265,109.10948,BDAN28,CSG,1
CSG-BDANMA01,13.869726,109.127244,BDANMA01,CSG,1
CSG-BDHA02,14.42088,108.94231,BDHA02,CSG,1
CSG-BDHA15,14.37886,108.96823,BDHA15,CSG,1
CSG-BDHN05,14.46763,109.09768,BDHN05,CSG,1
CSG-BDHN06,14.44748,109.01918,BDHN06,CSG,1
CSG-BDHN07,14.59101,109.03545,BDHN07,CSG,1
CSG-BDHN08,14.49578,109.03394,BDHN08,CSG,1
CSG-BDHN12,14.52105,109.07583,BDHN12,CSG,1
CSG-BDHN13,14.54414,109.00381,BDHN13,CSG,1
CSG-BDHN15,14.5565,109.04516,BDHN15,CSG,1
CSG-BDHN33_2,14.42824,109.01024,BDHN33,CSG,1
CSG-BDHN33_3,14.42824,109.01024,BDHN33,CSG,1
CSG-BDHN36,14.54229,109.06412,BDHN36,CSG,1
CSG-BDHN42,14.55938,109.05563,BDHN42,CSG,1
CSG-BDHN48,14.54907,109.03832,BDHN48,CSG,1
CSG-BDPC_newsite4,14.1305,109.16472,BDPCMA01,CSG,1
CSG-BDPC01,14.04745,109.04865,BDPC01,CSG,1
CSG-BDPC03,13.98828,109.05901,BDPC03,CSG,1
CSG-BDPC03_2,13.98828,109.05901,BDPC03,CSG,1
CSG-BDPC06,14.0124,109.241,BDPC06,CSG,1
CSG-BDPC08,13.9814,109.0939,BDPC08,CSG,1
CSG-BDPC09,14.0828,109.07433,BDPC09,CSG,1
CSG-BDPC13,14.04194,109.01485,BDPC13,CSG,1
CSG-BDPC14,13.963173,109.18232,BDPC14,CSG,1
CSG-BDPC21,14.0209,108.98806,BDPC21,CSG,1
CSG-BDPC23,13.92076,109.21033,BDPC23,CSG,1
CSG-BDPC33,13.96764,109.11652,BDPC33,CSG,1
CSG-BDPM01,14.20188,109.06119,BDPM01,CSG,1
CSG-BDPM03,14.15923,109.12431,BDPM03,CSG,1
CSG-BDPM04,14.11979,109.04575,BDPM04,CSG,1
CSG-BDPM06,14.21661,109.16498,BDPM06,CSG,1
CSG-BDPM10,14.31623,109.06556,BDPM10,CSG,1
CSG-BDPM17,14.24115,109.07373,BDPM17,CSG,1
CSG-BDPM19,14.33584,109.12198,BDPM19,CSG,1
CSG-BDPM24,14.29265,109.0906,BDPM24,CSG,1
CSG-BDPM25,14.28032,109.1816,BDPM25,CSG,1
CSG-BDPM27,14.17696,109.04533,BDPM27,CSG,1
CSG-BDPM34,14.32376,109.14698,BDPM34,CSG,1
CSG-BDQN_newsite1,13.744281,109.209951,BDQNMS01,CSG,1
CSG-BDQN03,13.73728,109.15327,BDQN03,CSG,1
CSG-BDQN05,13.77253,109.23989,BDQN05,CSG,1
CSG-BDQN16,13.78948,109.19601,BDQN16,CSG,1
CSG-BDQN1U,13.761364,109.219107,BDQN1U,CSG,1
CSG-BDQN20,13.77078,109.24961,BDQN20,CSG,1
CSG-BDQN21,13.79013,109.21804,BDQN21,CSG,1
CSG-BDQN23,13.760712,109.215399,BDQN23,CSG,1
CSG-BDQN31,13.751902,109.210256,BDQN31,CSG,1
CSG-BDQN32,13.78191,109.23181,BDQN32,CSG,1
CSG-BDQN33,13.762723,109.209894,BDQN33,CSG,1
CSG-BDQN35,13.77036,109.21568,BDQN35,CSG,1
CSG-BDQN37,13.78401,109.21408,BDQN37,CSG,1
CSG-BDQN39,13.78153,109.228,BDQN39,CSG,1
CSG-BDQN40,13.784151,109.180137,BDQN40,CSG,1
CSG-BDQN45,13.720978,109.161419,BDQN45,CSG,1
CSG-BDQN50,13.76349,109.21756,BDQN50,CSG,1
CSG-BDQN51,13.776201,109.235476,BDQN51,CSG,1
CSG-BDQN52,13.772566,109.244761,BDQN52,CSG,1
CSG-BDQN54,13.79656,109.1725,BDQN54,CSG,1
CSG-BDQN56,13.77969,109.1494,BDQN56,CSG,1
CSG-BDQN58,13.794076,109.154071,BDQN58,CSG,1
CSG-BDQN61,13.767403,109.21213,BDQN61,CSG,1
CSG-BDQN62,13.7771,109.2254,BDQN62,CSG,1
CSG-BDQN63,13.748088,109.152633,BDQN63,CSG,1
CSG-BDQN65,13.78744,109.14025,BDQN65,CSG,1
CSG-BDQN73,13.85191,109.25491,BDQN73,CSG,1
CSG-BDQN75,13.784565,109.219607,BDQN75,CSG,1
CSG-BDQN77,13.746398,109.209222,BDQN77,CSG,1
CSG-BDQN80,13.76949,109.19146,BDQN80,CSG,1
CSG-BDQN90,13.767781,109.223002,BDQN90,CSG,1
CSG-BDQN91,13.77927,109.23581,BDQN91,CSG,1
CSG-BDQN98,13.77057,109.23167,BDQN98,CSG,1
CSG-BDQNMA01,13.784365,109.214922,BDQNMA01,CSG,1
CSG-BDTP_newsite3,13.807947,109.14699,BDTPMA01,CSG,1
CSG-BDTP02,13.819584,109.174725,BDTP02,CSG,1
CSG-BDTP04,13.86549,109.18761,BDTP04,CSG,1
CSG-BDTP05,13.855824,109.13318,BDTP05,CSG,1
CSG-BDTP09,13.8125,109.11533,BDTP09,CSG,1
CSG-BDTP10,13.84043,109.19265,BDTP10,CSG,1
CSG-BDTP13,13.82359,109.14687,BDTP13,CSG,1
CSG-BDTP17,13.82664,109.16555,BDTP17,CSG,1
CSG-BDTP20,13.83163,109.15785,BDTP20,CSG,1
CSG-BDTP29,13.84005,109.14101,BDTP29,CSG,1
CSG-BDTP39,13.88678,109.14018,BDTP39,CSG,1
CSG-QNBS03,15.338387,108.853323,QNBS03,CSG,1
CSG-QNBS05,15.215572,108.916406,QNBS05,CSG,1
CSG-QNBS07,15.32259,108.76814,QNBS07,CSG,1
CSG-QNBS08,15.25056,108.78311,QNBS08,CSG,1
CSG-QNBS09,15.262502,108.676315,QNBS09,CSG,1
CSG-QNBS10,15.258455,108.874644,QNBS10,CSG,1
CSG-QNBS11,15.372404,108.780464,QNBS11,CSG,1
CSG-QNBS15,15.28448,108.74049,QNBS15,CSG,1
CSG-QNBS16,15.29159,108.79627,QNBS16,CSG,1
CSG-QNBS17,15.311298,108.735529,QNBS17,CSG,1
CSG-QNBS18,15.35456,108.8101,QNBS18,CSG,1
CSG-QNBS1F,15.38291,108.81228,QNBS1F,CSG,1
CSG-QNBS21,15.229375,108.846105,QNBS21,CSG,1
CSG-QNBS22,15.26892,108.81277,QNBS22,CSG,1
CSG-QNBS23,15.30476,108.75588,QNBS23,CSG,1
CSG-QNBS25,15.274461,108.770897,QNBS25,CSG,1
CSG-QNBS26,15.30152,108.82293,QNBS26,CSG,1
CSG-QNBS28,15.26564,108.71051,QNBS28,CSG,1
CSG-QNBS29,15.27477,108.78838,QNBS29,CSG,1
CSG-QNBS33,15.330003,108.737686,QNBS33,CSG,1
CSG-QNBS34,15.34215,108.8259,QNBS34,CSG,1
CSG-QNBS38,15.308464,108.849152,QNBS38,CSG,1
CSG-QNBS39,15.37106,108.76048,QNBS39,CSG,1
CSG-QNBS40,15.27563,108.85749,QNBS40,CSG,1
CSG-QNBS47,15.36777,108.74578,QNBS47,CSG,1
CSG-QNBS48,15.36708,108.77427,QNBS48,CSG,1
CSG-QNBS50,15.32723,108.85823,QNBS50,CSG,1
CSG-QNBS52,15.299702,108.752375,QNBS52,CSG,1
CSG-QNBS54,15.31067,108.75268,QNBS54,CSG,1
CSG-QNBS64,15.2936,108.73354,QNBS64,CSG,1
CSG-QNDP04,14.81176,108.95303,QNDP04,CSG,1
CSG-QNMD02,14.885983,108.918403,QNMD02,CSG,1
CSG-QNMD05,14.92405,108.89965,QNMD05,CSG,1
CSG-QNMD06,15.02182,108.90242,QNMD06,CSG,1
CSG-QNMD07,15.05606,108.88623,QNMD07,CSG,1
CSG-QNMD10,15.01246,108.87124,QNMD10,CSG,1
CSG-QNMD11,14.98294,108.90771,QNMD11,CSG,1
CSG-QNMD12,14.94605,108.86027,QNMD12,CSG,1
CSG-QNMD14,15.016628,108.848604,QNMD14,CSG,1
CSG-QNMD19,14.90552,108.91163,QNMD19,CSG,1
CSG-QNMD20,15.02875,108.858955,QNMD20,CSG,1
CSG-QNMD23,15.004679,108.909421,QNMD23,CSG,1
CSG-QNMD24,14.93058,108.92199,QNMD24,CSG,1
CSG-QNMD25,14.95053,108.88331,QNMD25,CSG,1
CSG-QNMD27,15.039153,108.863327,QNMD27,CSG,1
CSG-QNMD28,14.956813,108.847593,QNMD28,CSG,1
CSG-QNMD35,14.94609,108.92645,QNMD35,CSG,1
CSG-QNNH03,14.98693,108.83602,QNNH03,CSG,1
CSG-QNNH04,15.07944,108.77991,QNNH04,CSG,1
CSG-QNNH05,15.045137,108.748902,QNNH05,CSG,1
CSG-QNNH06,14.95662,108.77385,QNNH06,CSG,1
CSG-QNNH07,15.00982,108.78337,QNNH07,CSG,1
CSG-QNNH08,15.03804,108.82046,QNNH08,CSG,1
CSG-QNNH15,15.027016,108.722448,QNNH15,CSG,1
CSG-QNNH16,15.04128,108.79722,QNNH16,CSG,1
CSG-QNNH17,15.024905,108.808331,QNNH17,CSG,1
CSG-QNNH21,15.04501,108.78833,QNNH21,CSG,1
CSG-QNQN02,15.121807,108.768932,QNQN02,CSG,1
CSG-QNQN03,15.11312,108.8081,QNQN03,CSG,1
CSG-QNQN06,15.11804,108.79231,QNQN06,CSG,1
CSG-QNQN07,15.13104,108.84247,QNQN07,CSG,1
CSG-QNQN08,15.12934,108.78553,QNQN08,CSG,1
CSG-QNQN09,15.11339,108.79967,QNQN09,CSG,1
CSG-QNQN10,15.10499,108.7887,QNQN10,CSG,1
CSG-QNQN11,15.11464,108.78016,QNQN11,CSG,1
CSG-QNQN12,15.12252,108.78558,QNQN12,CSG,1
CSG-QNQN15,15.12444,108.77788,QNQN15,CSG,1
CSG-QNQN16,15.12044,108.80544,QNQN16,CSG,1
CSG-QNQN17,15.11357,108.77094,QNQN17,CSG,1
CSG-QNQN19,15.118089,108.814294,QNQN19,CSG,1
CSG-QNQN20,15.11272,108.7905,QNQN20,CSG,1
CSG-QNQN21,15.125751,108.793376,QNQN21,CSG,1
CSG-QNQN22,15.118394,108.829897,QNQN22,CSG,1
CSG-QNQN25,15.09759,108.81506,QNQN25,CSG,1
CSG-QNQN26,15.11033,108.84444,QNQN26,CSG,1
CSG-QNQN2B,15.11337,108.8636,QNQN2B,CSG,1
CSG-QNQN2C,15.11178,108.884224,QNQN2C,CSG,1
CSG-QNQN2D,15.132492,108.869301,QNQN2D,CSG,1
CSG-QNQN2J,15.132932,108.795251,QNQN2J,CSG,1
CSG-QNQN31,15.12628,108.79764,QNQN31,CSG,1
CSG-QNQN35,15.13094,108.80621,QNQN35,CSG,1
CSG-QNQN37,15.12568,108.8026,QNQN37,CSG,1
CSG-QNQN41,15.12528,108.83355,QNQN41,CSG,1
CSG-QNQN43,15.10866,108.81933,QNQN43,CSG,1
CSG-QNQN44,15.10594,108.76747,QNQN44,CSG,1
CSG-QNQN78,15.187291,108.885475,QNQN78,CSG,1
CSG-QNQN79,15.154633,108.842944,QNQN79,CSG,1
CSG-QNQN80,15.15256,108.78601,QNQN80,CSG,1
CSG-QNQN81,15.18833,108.85438,QNQN81,CSG,1
CSG-QNQN82,15.15044,108.79672,QNQN82,CSG,1
CSG-QNQN85,15.214391,108.884787,QNQN85,CSG,1
CSG-QNQN86,15.20268,108.89653,QNQN86,CSG,1
CSG-QNQN87,15.160321,108.88471,QNQN87,CSG,1
CSG-QNQN90,15.20055,108.83577,QNQN90,CSG,1
CSG-QNQN91,15.14053,108.804702,QNQN91,CSG,1
CSG-QNQN94,15.1545,108.79613,QNQN94,CSG,1
CSG-QNQN97,15.142575,108.82452,QNQN97,CSG,1
CSG-QNQN99,15.14203,108.79972,QNQN99,CSG,1
CSG-QNST02,15.20067,108.79055,QNST02,CSG,1
CSG-QNST05,15.2014,108.71819,QNST05,CSG,1
CSG-QNST06,15.17048,108.667,QNST06,CSG,1
CSG-QNST07,15.156694,108.753965,QNST07,CSG,1
CSG-QNST08,15.22559,108.76192,QNST08,CSG,1
CSG-QNST10,15.176437,108.791426,QNST10,CSG,1
CSG-QNST14,15.22075,108.78632,QNST14,CSG,1
CSG-QNST18,15.15531,108.70619,QNST18,CSG,1
CSG-QNST19,15.1437,108.7682,QNST19,CSG,1
CSG-QNST25,15.19974,108.76285,QNST25,CSG,1
CSG-QNST30,15.2244,108.64533,QNST30,CSG,1
CSG-QNST36,15.13794,108.7793,QNST36,CSG,1
CSG-QNST46,15.24031,108.74738,QNST46,CSG,1
CSG-QNTN_newsite1,15.08962,108.82797,QNTN_newsite1,CSG,1
CSG-QNTN_NEWSITE2,15.05898,108.84332,QNTN05,CSG,1
CSG-QNTN04,15.09575,108.87724,QNTN04,CSG,1
CSG-QNTN06,15.12473,108.730144,QNTN06,CSG,1
CSG-QNTN09,15.137501,108.691212,QNTN09,CSG,1
CSG-QNTN10,15.094146,108.75043,QNTN10,CSG,1
CSG-QNTN12,15.041756,108.84757,QNTN12,CSG,1
CSG-QNTN13,15.07724,108.83239,QNTN13,CSG,1
CSG-QNTN15,15.07407,108.86415,QNTN15,CSG,1
CSG-QNTN23,15.09048,108.79627,QNTN23,CSG,1
CSG-QNTN24,15.067596,108.80975,QNTN24,CSG,1
CSG-QNTN26,15.11727,108.75462,QNTN26,CSG,1
CSG-QNTN31,15.098225,108.773401,QNTN31,CSG,1
CSG-QNTN33,15.07078,108.88303,QNTN33,CSG,1
CSG-QNTN39,15.09517,108.83468,QNTN39,CSG,1
CSG-QNTN43,15.110232,108.719926,QNTN43,CSG,1
CSG-QNTN66,15.11706,108.740035,QNTN66,CSG,1
CSG_BDQN31_2,13.751902,109.210256,BDQN31,CSG,1
CSG-BDHN15-02,14.5565,109.04516,BDHN15,CSG,1
CSG-BDHN33_1,14.42824,109.01024,BDHN33,CSG,1
CSG-KHCL02,12.0313,109.12926,KHCL02,CSG,1
CSG-KHCL03-2,11.99699,109.12421,KHCL03,CSG,1
CSG-KHCL12,12.0725,109.1583,KHCL12,CSG,1
CSG-KHCL17,12.11886,109.113417,KHCL17,CSG,1
CSG-KHCL18,12.0299,109.1773,KHCL18,CSG,1
CSG-KHCL23,12.153707,109.067254,KHCL23,CSG,1
CSG-KHCL23-2,12.153707,109.067254,KHCL23,CSG,1
CSG-KHCL47,12.06328,109.1601,KHCL47,CSG,1
CSG-KHCLMA01,12.079731,109.180985,KHCLMA01,CSG,1
CSG-KHCR02,11.99082,109.1935,KHCR02,CSG,1
CSG-KHCR04,11.837968,109.111695,KHCR04,CSG,1
CSG-KHCR10,12.020986,109.215965,KHCR10,CSG,1
CSG-KHCR13,11.880728,109.11029,KHCR13,CSG,1
CSG-KHCR14,11.909604,109.127235,KHCR14,CSG,1
CSG-KHCR18,11.9114,109.1472,KHCR18,CSG,1
CSG-KHCR19,11.994437,109.152653,KHCR19,CSG,1
CSG-KHCR27,11.966668,109.106668,KHCR27,CSG,1
CSG-KHCR47,11.94107,109.11327,KHCR47,CSG,1
CSG-KHCR49,11.918709,109.145014,KHCR49,CSG,1
CSG-KHCR50,11.918804,109.160228,KHCR50,CSG,1
CSG-KHCR52,11.91386,109.15332,KHCR52,CSG,1
CSG-KHCR52-2,11.91386,109.15332,KHCR52,CSG,1
CSG-KHCR53,11.94227,109.17915,KHCR53,CSG,1
CSG-KHDK06,12.213268,109.074342,KHDK06,CSG,1
CSG-KHDK07,12.31553,108.98029,KHDK07,CSG,1
CSG-KHDK08,12.275289,109.117662,KHDK08,CSG,1
CSG-KHDK12,12.209992,109.042219,KHDK12,CSG,1
CSG-KHDK13,12.24885,109.09061,KHDK13,CSG,1
CSG-KHDK15,12.27,109.0894,KHDK15,CSG,1
CSG-KHDK25,12.26144,109.03792,KHDK25,CSG,1
CSG-KHDK25-2,12.26144,109.03792,KHDK25,CSG,1
CSG-KHDK37,12.308319,108.997223,KHDK37,CSG,1
CSG-KHDKMA01,12.257248,109.107169,KHDKMA01,CSG,1
CSG-KHDKMA01-2,12.257248,109.107169,KHDKMA01,CSG,1
CSG-KHKV05,12.36449,108.95507,KHKV05,CSG,1
CSG-KHKV08,12.40196,108.94824,KHKV08,CSG,1
CSG-KHNH02,12.54233,109.22581,KHNH02,CSG,1
CSG-KHNH04,12.42114,109.14842,KHNH04,CSG,1
CSG-KHNH06,12.53568,109.02736,KHNH06,CSG,1
CSG-KHNH06-2,12.53568,109.02736,KHNH06,CSG,1
CSG-KHNH09,12.50179,109.07819,KHNH09,CSG,1
CSG-KHNH10,12.47243,109.12482,KHNH10,CSG,1
CSG-KHNH12,12.49976,109.11405,KHNH12,CSG,1
CSG-KHNH14,12.45989,109.08108,KHNH14,CSG,1
CSG-KHNH19,12.5036,109.1399,KHNH19,CSG,1
CSG-KHNH20,12.5296,109.1599,KHNH20,CSG,1
CSG-KHNH27,12.498015,109.005586,KHNH27,CSG,1
CSG-KHNH32,12.55729,109.21827,KHNH32,CSG,1
CSG-KHNH40,12.5267,109.2207,KHNH40,CSG,1
CSG-KHNH44,12.52466,109.10231,KHNH44,CSG,1
CSG-KHNH54,12.48609,109.12663,KHNH54,CSG,1
CSG-KHNH54-2,12.48609,109.12663,KHNH54,CSG,1
CSG-KHNH55,12.48969,109.15228,KHNH55,CSG,1
CSG-KHNH76,12.56596,109.17084,KHNH76,CSG,1
CSG-KHNT05,12.2492,109.1834,KHNT05,CSG,1
CSG-KHNT07,12.3022,109.1703,KHNT07,CSG,1
CSG-KHNT08,12.214932,109.195072,KHNT08,CSG,1
CSG-KHNT13,12.339622,109.197859,KHNT13,CSG,1
CSG-KHNT17,12.258135,109.188384,KHNT17,CSG,1
CSG-KHNT1A,12.21675,109.24399,KHNT1A,CSG,1
CSG-KHNT1E,12.2541,109.1721,KHNT1E,CSG,1
CSG-KHNT1F,12.199648,109.194229,KHNT1F,CSG,1
CSG-KHNT1G,12.2205,109.1927,KHNT1G,CSG,1
CSG-KHNT1M,12.254627,109.137053,KHNT1M,CSG,1
CSG-KHNT1N,12.2686,109.2051,KHNT1N,CSG,1
CSG-KHNT1R,12.23172,109.19595,KHNT1R,CSG,1
CSG-KHNT1Z,12.255627,109.128053,KHNT1Z,CSG,1
CSG-KHNT24,12.2522,109.1937,KHNT24,CSG,1
CSG-KHNT24-2,12.2522,109.1937,KHNT24,CSG,1
CSG-KHNT25,12.242133,109.182258,KHNT25,CSG,1
CSG-KHNT26,12.225202,109.183383,KHNT26,CSG,1
CSG-KHNT28,12.266171,109.19621,KHNT28,CSG,1
CSG-KHNT32,12.209064,109.201835,KHNT32,CSG,1
CSG-KHNT36,12.25063,109.120487,KHNT36,CSG,1
CSG-KHNT3G,12.278346,109.199733,KHNT3G,CSG,1
CSG-KHNT3H,12.25763,109.17246,KHNT3H,CSG,1
CSG-KHNT3K,12.252112,109.161533,KHNT3K,CSG,1
CSG-KHNT3N,12.207021,109.205262,KHNT3N,CSG,1
CSG-KHNT3Q,12.290238,109.205394,KHNT3Q,CSG,1
CSG-KHNT42,12.20433,109.214948,KHNT42,CSG,1
CSG-KHNT44,12.364648,109.194306,KHNT44,CSG,1
CSG-KHNT46,12.202391,109.202007,KHNT46,CSG,1
CSG-KHNT4D,12.21645,109.19974,KHNT4D,CSG,1
CSG-KHNT4E,12.227118,109.19824,KHNT4E,CSG,1
CSG-KHNT4Z,12.237887,109.194992,KHNT4Z,CSG,1
CSG-KHNT55,12.235582,109.183919,KHNT55,CSG,1
CSG-KHNT56,12.21933,109.1953,KHNT56,CSG,1
CSG-KHNT59,12.210871,109.188701,KHNT59,CSG,1
CSG-KHNT60,12.247322,109.18725,KHNT60,CSG,1
CSG-KHNT62,12.267885,109.172122,KHNT62,CSG,1
CSG-KHNT68,12.234349,109.172642,KHNT68,CSG,1
CSG-KHNT69,12.24114,109.16022,KHNT69,CSG,1
CSG-KHNT72,12.210532,109.19267,KHNT72,CSG,1
CSG-KHNT78,12.29192,109.176221,KHNT78,CSG,1
CSG-KHNT79,12.276685,109.197205,KHNT79,CSG,1
CSG-KHNT82,12.222056,109.186561,KHNT82,CSG,1
CSG-KHNT83,12.240829,109.190635,KHNT83,CSG,1
CSG-KHNT84,12.243291,109.186421,KHNT84,CSG,1
CSG-KHNT88,12.288503,109.196216,KHNT88,CSG,1
CSG-KHNT90,12.23783,109.188665,KHNT90,CSG,1
CSG-KHNT94,12.277538,109.184481,KHNT94,CSG,1
CSG-KHNT96,12.255769,109.15878,KHNT96,CSG,1
CSG-KHNTMA01,12.18747,109.17025,KHNTMA01,CSG,1
CSG-KHNTMA01-2,12.18747,109.17025,KHNTMA01,CSG,1
CSG-KHVN03,12.77003,109.30425,KHVN03,CSG,1
CSG-KHVN04,12.70534,109.23683,KHVN04,CSG,1
CSG-KHVN06,12.6712,109.2097,KHVN06,CSG,1
CSG-KHVN13,12.63042,109.18631,KHVN13,CSG,1
CSG-KHVN21,12.59991,109.17921,KHVN21,CSG,1
CSG-KHVN23-2,12.64482,109.19394,KHVN23,CSG,1
CSG-KHVN23-3,12.64482,109.19394,KHVN23,CSG,1
CSG-KHVN29,12.69361,109.22722,KHVN29,CSG,1
CSG-KHVN41,12.73268,109.27022,KHVN41,CSG,1
CSG-KHVN55,12.80504,109.33852,KHVN55,CSG,1
CSG-PYDH05,13.01722,109.33051,PYDH05,CSG,1
CSG-PYDH07,12.993115,109.37002,PYDH07,CSG,1
CSG-PYDH08,12.996152,109.310305,PYDH08,CSG,1
CSG-PYDH09,13.034347,109.297636,PYDH09,CSG,1
CSG-PYDH10,12.98791,109.27635,PYDH10,CSG,1
CSG-PYDH11,12.911037,109.368431,PYDH11,CSG,1
CSG-PYDH12,12.94611,109.33923,PYDH12,CSG,1
CSG-PYDH13,12.95629,109.4121,PYDH13,CSG,1
CSG-PYDH14,12.982067,109.377578,PYDH14,CSG,1
CSG-PYDH17,12.95934,109.40238,PYDH17,CSG,1
CSG-PYDH19,12.97522,109.32653,PYDH19,CSG,1
CSG-PYDH20,12.98856,109.33191,PYDH20,CSG,1
CSG-PYDH21,13.01241,109.29165,PYDH21,CSG,1
CSG-PYDH23,12.99611,109.352565,PYDH23,CSG,1
CSG-PYDH24,13.00134,109.37525,PYDH24,CSG,1
CSG-PYDH28,13.0311,109.33717,PYDH28,CSG,1
CSG-PYDH30,12.99888,109.36395,PYDH30,CSG,1
CSG-PYDX01,13.37768,109.104,PYDX01,CSG,1
CSG-PYDX03,13.296879,109.064711,PYDX03,CSG,1
CSG-PYDX04,13.39901,109.1053,PYDX04,CSG,1
