BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
2628-DL149,12.675232,108.292053,LSW-DLKP47_ASR901,12.6718,108.27567,LSW,2,DLKP47,1.6029,Success
2628-DL150,12.66507,108.331955,CSG-DLKP17,12.662,108.34816,CSG,1,DLKP17,3.7327,Success
2628-DL151,12.645814,108.399958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL152,12.629846,108.468203,LSW-DLKP65_ASR901,12.61236,108.46658,LSW,2,DLKP65,6.084899999999999,Success
2628-DL153,12.61455,108.521432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL154,12.591775,108.566955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL155,12.579977,108.59224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL156,12.544873,108.708888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL157,12.521951,108.83698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL158,12.609428,107.966681,CSG-DLBT18,12.62536,107.9634,CSG,1,DLBT18,1.9815,Success
2628-DL159,12.589128,107.978049,LSW-DLKA08_ASR920-2,12.576849,107.983922,LSW,2,DLKA08,2.468,Success
2628-DL160,12.580529,108.017629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DL161,12.604371,108.076586,LSW-DLCK14_ASR920-2,12.593667,108.081267,LSW,2,DLCK14,1.6305,Success
2828-DL162,12.893039,108.094761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN001,16.052793,108.202384,LSW-DNTK37,16.053252,108.202652,LSW,2,DNTK37,1.0216,Success
2628-DN002,16.056648,108.201892,LSW-DNTK37,16.053252,108.202652,LSW,2,DNTK37,0.813,Success
2628-DN003,15.993016,107.991664,LSW-DNHW25,15.995925,107.994001,LSW,2,DNHW25,0.727,Success
2628-DN004,15.994768,107.990508,LSW-DNHW25,15.995925,107.994001,LSW,2,DNHW25,0.9777,Success
2628-DN005,16.019487,108.041695,LSW-DNHW26,16.017854,108.052809,LSW,2,DNHW26,2.3908,Success
2628-DN006,16.098288,108.279986,LSW-DNST23,16.10226,108.27409,LSW,2,DNST23,0.7776000000000001,Success
2628-DN007,16.07058,108.245438,LSW-DNST53,16.068671,108.244933,LSW,2,DNST53,0.49019999999999997,Success
2628-DN008,16.123992,108.3105,LSW-DNST13,16.11731,108.31183,LSW,2,DNST13,0.8711,Success
2628-DN009,16.0444969,108.2500584,CSG-DNNH59_IXR-E,16.04242,108.24671,CSG,1,DNNH59,0.6695,Success
2628-DN012,16.06684,108.201728,CSG-DNTK23,16.06843,108.19952,CSG,1,DNTK23,0.395,Success
2628-DN013,16.069794,108.200946,CSG-DNTK13_IXR-E,16.071265,108.200369,CSG,1,DNTK13,0.305,Success
2628-DN014,16.0406966,108.1888129,CSG-DNTK02_IXR-E,16.03683,108.18905,CSG,1,DNTK02,0.527,Success
2628-DN015,16.0997873,108.2506244,CSG-DNST71_IXR-E,16.09782,108.24995,CSG,1,DNST71,0.3261,Success
2628-DN016,16.014434,108.2194,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,0.5889,Success
2628-DN017,16.071734,108.179278,CSG-DNTK31,16.07298,108.17773,CSG,1,DNTK31,0.22190000000000001,Success
2628-DN018,15.98794,108.21583,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,1.4658,Success
2628-DN019,16.0626573,108.2120638,LSW-DNTK49,16.06272,108.210232,LSW,2,DNTK49,0.2109,Success
2628-DN020,16.021799,108.243826,CSG-DNNH33,16.02587,108.23964,CSG,1,DNNH33,0.77,Success
2628-DN021,16.019629,108.223437,LSW-DNCL68,16.02113,108.2293,LSW,2,DNCL68,0.9262,Success
2628-DN022,16.055735,108.155074,CSG-DNLC06_IXR-E,16.05041,108.15325,CSG,1,DNLC06,0.8606,Success
2628-DN023,15.99205,108.2424,CSG-DNNH18,15.99568,108.23896,CSG,1,DNNH18,0.8065,Success
2628-DN024,16.08373,108.16086,CSG-DNLC15-new,16.084137,108.15679,CSG,1,DNLC15,0.5607000000000001,Success
2628-DN025,16.028528,108.093306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN026,16.059517,108.187269,LSW-DNTK35,16.05911,108.18915,LSW,2,DNTK35,0.3403,Success
2628-DN027,16.008521,108.222103,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,0.3117,Success
2628-DN028,16.002404,108.225332,LSW-DNCL1D,16.008838,108.21811,LSW,2,DNCL1D,1.3105,Success
2628-DN029,16.02466,108.215137,CSG-DNCL07_IXR-E,16.02708,108.21301,CSG,1,DNCL07,0.5437000000000001,Success
2628-DN030,16.0782254,108.1612608,CSG-DNLC25,16.07936,108.15781,CSG,1,DNLC25,0.4998,Success
2628-DN031,16.04209,108.182176,LSW-DNCL23,16.03929,108.18459,LSW,2,DNCL23,0.5691,Success
2628-DN032,16.02693,108.1902,CSG-DNCL15_IXR-E,16.02561,108.18761,CSG,1,DNCL15,0.6239,Success
2628-DN033,15.966461,108.040206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN034,16.044022,108.176999,CSG-DNCL31_IXR-E,16.04747,108.17698,CSG,1,DNCL31,0.7005,Success
2628-DN035,15.992718,108.137704,LSW-DNHV60,15.99802,108.13792,LSW,2,DNHV60,0.7345,Success
2628-DN036,16.024235,108.242075,CSG-DNNH33,16.02587,108.23964,CSG,1,DNNH33,0.4588,Success
2628-DN037,15.9805,108.2545,LSW-DNNH91,15.983869,108.25443,LSW,2,DNNH91,0.5652,Success
2628-DN038,16.066818,108.197275,LSW-DNTK19,16.06449,108.1922,LSW,2,DNTK19,0.9206,Success
2628-DN039,16.07654,108.169376,CSG-DNLC99,16.074329,108.170791,CSG,1,DNLC99,0.3963,Success
2628-DN040,15.9412493,108.1381168,CSG-DNHV08,15.94787,108.1411,CSG,1,DNHV08,1.0591,Success
2628-DN041,16.090334,108.078665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN042,16.093607,108.084401,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,2.3535999999999997,Success
2628-DN043,16.084232,108.079209,CSG-DNHW06_IXR-E,16.08476,108.09725,CSG,1,DNHW06,4.4905,Success
2628-DN044,16.078998,108.078896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN045,16.0770765,108.2379489,CSG-DNST01_IXR-E,16.080406,108.235926,CSG,1,DNST01,0.8867,Success
2628-DN046,15.9310724,108.2677079,CSG-QADB11,15.92736,108.26009,CSG,1,QADB11,1.0789000000000002,Success
2628-DN047,16.0820017,108.1074017,CSG-DNHW22_IXR-E,16.06993,108.10842,CSG,1,DNHW22,1.8407,Success
2628-DN048,16.090176,108.133265,LSW-DNLC96,16.084212,108.127369,LSW,2,DNLC96,1.0795,Success
2628-DN049,16.1299742,108.1134469,CSG-DNLC11_IXR-E,16.12094,108.11696,CSG,1,DNLC11,1.9581,Success
2628-DN050,16.0859344,108.1328255,LSW-DNLC96,16.084212,108.127369,LSW,2,DNLC96,1.1191,Success
2628-DN051,16.0771203,108.136909,CSG-DNLC36_IXR-E,16.07482,108.13389,CSG,1,DNLC36,0.5377000000000001,Success
2628-DN052,16.094593,108.102895,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,1.0473,Success
2628-DN053,16.0129938,108.2175584,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,0.43539999999999995,Success
2628-DN054,16.009197,108.234361,CSG-DNNH18,15.99568,108.23896,CSG,1,DNNH18,1.9317,Success
2628-DN055,16.003892,108.236745,CSG-DNNH18,15.99568,108.23896,CSG,1,DNNH18,1.2545,Success
2628-DN056,16.012015,108.244304,CSG-DNNH38,16.01245,108.2547,CSG,1,DNNH38,1.4613,Success
2628-DN057,16.004706,108.248282,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,2.6535,Success
2628-DN058,16.001059,108.249956,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,2.3041,Success
2628-DN059,15.996259,108.250835,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,1.9345999999999999,Success
2628-DN060,15.9898604,108.2363582,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,0.9385,Success
2628-DN061,15.988606,108.2304,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.7115,Success
2628-DN062,15.995101,108.211752,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,0.8296,Success
2628-DN063,16.0013143,108.2196458,CSG-DNCL24,16.00206,108.21279,CSG,1,DNCL24,0.9529,Success
2628-DN064,16.0040085,108.2538673,CSG-DNNH02,16.00281,108.25906,CSG,1,DNNH02,0.7241000000000001,Success
2628-DN065,16.0945346,108.228623,CSG-DNST50,16.093069,108.227495,CSG,1,DNST50,0.3467,Success
2628-DN066,16.064172,108.188894,LSW-DNTK50,16.06264,108.18992,LSW,2,DNTK50,0.2415,Success
2628-DN067,16.019456,108.248225,CSG-DNNH58_IXR-E,16.01829,108.25356,CSG,1,DNNH58,1.0058,Success
2628-DN068,16.071955,108.195199,LSW-DNTK47,16.071138,108.193109,LSW,2,DNTK47,0.299,Success
2628-DN069,15.995075,108.257293,LSW-DNNH40,15.99225,108.25754,LSW,2,DNNH40,0.5313,Success
2628-DN070,16.067617,108.214494,CSG-DNTK17,16.06821,108.21302,CSG,1,DNTK17,0.2708,Success
2628-DN071,16.0611515,108.2193806,LSW-DNHC88,16.060815,108.222897,LSW,2,DNHC88,0.4327,Success
2628-DN072,16.056126,108.218463,LSW-DNHC09,16.05358,108.21863,LSW,2,DNHC09,0.3407,Success
2628-DN073,16.072375,108.206257,CSG-DNTK13_IXR-E,16.071265,108.200369,CSG,1,DNTK13,0.701,Success
2628-DN074,16.0689,108.18834,CSG-DNTK10_IXR-E,16.07129,108.18794,CSG,1,DNTK10,0.4398,Success
2628-DN075,16.0322936,108.2284321,CSG-DNHC36,16.03128,108.23047,CSG,1,DNHC36,0.3442,Success
2628-DN076,16.0492106,108.1742104,LSW-DNLC17,16.05082,108.17168,LSW,2,DNLC17,0.4451,Success
2628-DN077,16.0006128,108.2642617,LSW-DNNH35,16.00213,108.26813,LSW,2,DNNH35,0.5938,Success
2628-DN078,16.072098,108.183708,LSW-DNTK32,16.06952,108.18445,LSW,2,DNTK32,0.5814,Success
2628-DN079,16.067633,108.208131,CSG-DNTK12,16.07002,108.21181,CSG,1,DNTK12,0.4943,Success
2628-DN080,16.1365312,108.1220578,CSG-DNLC11_IXR-E,16.12094,108.11696,CSG,1,DNLC11,2.3106,Success
2628-DN081,15.9864622,108.1772968,CSG-DNHV20,15.97782,108.17337,CSG,1,DNHV20,1.4369,Success
2628-DN082,15.988793,108.196537,LSW-DNHV35,15.99691,108.19143,LSW,2,DNHV35,1.5859,Success
2628-DN083,16.0674677,108.2181161,CSG-DNHC77,16.06561,108.21655,CSG,1,DNHC77,0.3195,Success
2628-DN084,16.0624582,108.1768238,CSG-DNLC1A_IXR-E,16.062934,108.169783,CSG,1,DNLC1A,0.9271,Success
2628-DN085,16.0650123,108.1500518,CSG-DNLC18_IXR-E,16.06392,108.15302,CSG,1,DNLC18,0.3395,Success
2628-DN086,16.0711845,108.1702584,CSG-DNLC99,16.074329,108.170791,CSG,1,DNLC99,0.45239999999999997,Success
2628-DN087,15.9778761,108.2025891,CSG-DNHV52,15.97569,108.1996,CSG,1,DNHV52,0.49389999999999995,Success
2628-DN088,16.012277,108.198994,CSG-DNCL30_IXR-E,16.01206,108.20144,CSG,1,DNCL30,0.49010000000000004,Success
2628-DN089,15.9924992,108.2136508,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,0.7074,Success
2628-DN090,16.0629407,108.1860188,LSW-DNTK15,16.06133,108.18509,LSW,2,DNTK15,0.29860000000000003,Success
2628-DN091,16.0549814,108.2110511,CSG-DNTK04_IXR-E,16.05621,108.21259,CSG,1,DNTK04,0.31889999999999996,Success
2628-DN092,16.0125149,108.1946129,LSW-DNCL14,16.009639,108.196167,LSW,2,DNCL14,0.5566,Success
2628-DN093,16.051204,108.20787,CSG-DNHC54,16.04813,108.20838,CSG,1,DNHC54,0.5521,Success
2628-DN094,16.122829,108.120408,CSG-DNLC11_IXR-E,16.12094,108.11696,CSG,1,DNLC11,0.45280000000000004,Success
2628-DN095,16.05914,108.160289,CSG-DNLC23_IXR-E,16.05816,108.16334,CSG,1,DNLC23,0.43239999999999995,Success
2628-DN096,16.010262,108.26448,LSW-DNNH44,16.014111,108.26259,LSW,2,DNNH44,0.7122,Success
2628-DN097,16.1026332,108.2531235,LSW-DNST70,16.1023,108.25008,LSW,2,DNST70,0.4363,Success
2628-DN098,16.0731613,108.211327,CSG-DNHC20_IXR-E,16.0746,108.20979,CSG,1,DNHC20,0.3125,Success
2628-DN099,16.0761916,108.2076721,CSG-DNHC20_IXR-E,16.0746,108.20979,CSG,1,DNHC20,0.7039,Success
2628-DN100,16.0626085,108.2073613,LSW-DNTK49,16.06272,108.210232,LSW,2,DNTK49,0.4737,Success
2628-DN101,16.070016,108.19461,LSW-DNTK47,16.071138,108.193109,LSW,2,DNTK47,0.29619999999999996,Success
2628-DN102,16.0184012,108.1713515,CSG-DNCL03,16.009583,108.174444,CSG,1,DNCL03,2.174,Success
2628-DN103,16.039988,108.1931,CSG-DNTK02_IXR-E,16.03683,108.18905,CSG,1,DNTK02,0.6891,Success
2628-DN104,16.049551,108.245317,CSG-DNNH94,16.052179,108.244469,CSG,1,DNNH94,0.37439999999999996,Success
2628-DN105,16.048019,108.246489,CSG-DNNH94,16.052179,108.244469,CSG,1,DNNH94,0.5866,Success
2628-DN106,16.0498358,108.2239911,LSW-DNHC65,16.047704,108.222315,LSW,2,DNHC65,0.4408,Success
2628-DN107,16.0514,108.2124305,CSG-DNHC29_IXR-E,16.05061,108.21418,CSG,1,DNHC29,0.45539999999999997,Success
2628-DN108,16.074061,108.147949,LSW-DNLC43,16.071165,108.148073,LSW,2,DNLC43,0.743,Success
2628-DN109,16.0504454,108.1804539,LSW-DNCL20,16.05333,108.17861,LSW,2,DNCL20,0.42669999999999997,Success
2628-DN110,16.022642,108.213658,CSG-DNCL06,16.02153,108.21487,CSG,1,DNCL06,0.2021,Success
2628-DN111,16.015432,108.206923,LSW-DNCL29,16.01285,108.20737,LSW,2,DNCL29,0.3088,Success
2628-DN112,16.0835595,108.2143103,CSG-DNHC75,16.08204,108.21335,CSG,1,DNHC75,0.1983,Success
2628-DN113,16.0452178,108.2081158,CSG-DNHC47,16.043575,108.208936,CSG,1,DNHC47,0.2013,Success
2628-DN114,16.081882,108.161937,CSG-DNLC15-new,16.084137,108.15679,CSG,1,DNLC15,0.6884,Success
2628-DN115,16.068779,108.167511,LSW-DNLC37,16.06502,108.16726,LSW,2,DNLC37,0.5631,Success
2628-DN116,16.079865,108.166929,CSG-DNLC99,16.074329,108.170791,CSG,1,DNLC99,1.0099,Success
2628-DN117,15.9800724,108.2500136,CSG-DNNH25,15.982207,108.250315,CSG,1,DNNH25,0.236,Success
2628-DN118,15.994279,108.264768,CSG-DNNH30,15.9967,108.26281,CSG,1,DNNH30,0.3856,Success
2628-DN119,16.1062095,108.2567131,LSW-DNST60,16.1074,108.25886,LSW,2,DNST60,0.26330000000000003,Success
2628-DN120,15.988621,108.138272,LSW-DNHV18,15.98991,108.14337,LSW,2,DNHV18,0.9342999999999999,Success
2628-DN121,16.0403263,108.2513436,LSW-DNNH08,16.03887,108.24853,LSW,2,DNNH08,0.31880000000000003,Success
2628-DN122,16.193816,108.151132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN123,16.029672,108.054688,CSG-DNHW13,16.02347,108.06766,CSG,1,DNHW13,1.4124,Success
2628-DN124,16.152621,108.134506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN125,16.008408,108.0695,LSW-DNHW51,15.99721,108.07851,LSW,2,DNHW51,4.1624,Success
2628-DN126,15.99764,108.13121,CSG-DNHV34_IXR-E,15.99919,108.12607,CSG,1,DNHV34,0.8513,Success
2628-DN127,15.99994384,108.2150281,CSG-DNCL24,16.00206,108.21279,CSG,1,DNCL24,0.4943,Success
2628-DN128,16.07529695,108.1681209,CSG-DNLC40,16.07306,108.16601,CSG,1,DNLC40,0.3518,Success
2628-DN130,16.036277,108.232626,LSW-DNHC81,16.036086,108.225227,LSW,2,DNHC81,0.8573,Success
2628-DN131,16.082933,108.223654,LSW-DNHC1D,16.082636,108.221286,LSW,2,DNHC1D,0.3008,Success
2628-DN132,16.031086,108.244512,LSW-DNNH77,16.030433,108.241293,LSW,2,DNNH77,0.42069999999999996,Success
2628-DN134,16.12021,107.99274,LSW-DNHW29,16.11615,107.98048,LSW,2,DNHW29,1.8088,Success
2628-DN135,16.130375,108.122865,CSG-DNLC11_IXR-E,16.12094,108.11696,CSG,1,DNLC11,1.9108,Success
2628-DN136,16.10538158,108.1176825,CSG-DNLC22,16.109353,108.129976,CSG,1,DNLC22,1.8642999999999998,Success
2628-DN137,16.055253,108.183832,CSG-DNTK08_IXR-E,16.053417,108.182278,CSG,1,DNTK08,0.3941,Success
2628-DN138,16.0064724,108.2281926,LSW-DNCL1D,16.008838,108.21811,LSW,2,DNCL1D,1.5868,Success
2628-DN139,16.01311717,108.2303278,LSW-DNCL68,16.02113,108.2293,LSW,2,DNCL68,1.223,Success
2628-DN140,16.03366711,108.2457328,LSW-DNNH08,16.03887,108.24853,LSW,2,DNNH08,0.9886,Success
2628-DN141,16.02239195,108.2020041,LSW-DNCL27,16.02126,108.20457,LSW,2,DNCL27,0.5433,Success
2628-DN144,16.07439317,108.1420433,LSW-DNLC38,16.0802,108.14458,LSW,2,DNLC38,1.2104000000000001,Success
2628-DN145,16.073845,108.111403,CSG-DNHW22_IXR-E,16.06993,108.10842,CSG,1,DNHW22,0.6016,Success
2628-DN146,16.0686625,108.1040523,CSG-DNHW22_IXR-E,16.06993,108.10842,CSG,1,DNHW22,0.8167000000000001,Success
2628-DN147,16.06830053,108.0965458,CSG-DNHW22_IXR-E,16.06993,108.10842,CSG,1,DNHW22,1.5808,Success
2628-DN148,15.99255826,108.187035,LSW-DNHV35,15.99691,108.19143,LSW,2,DNHV35,1.0782,Success
2628-DN149,16.062739,108.217958,CSG-DNHC23_IXR-E,16.06194,108.22153,CSG,1,DNHC23,0.5938,Success
2628-DN150,16.04206115,108.2227552,LSW-DNHC68,16.03944,108.2232,LSW,2,DNHC68,0.38060000000000005,Success
2628-DN151,16.07936885,108.2074805,CSG-DNHC75,16.08204,108.21335,CSG,1,DNHC75,0.9262,Success
2628-DN152,16.07747745,108.2061192,CSG-DNHC20_IXR-E,16.0746,108.20979,CSG,1,DNHC20,0.999,Success
2628-DN154,16.05106612,108.163322,CSG-DNLC21_IXR-E,16.05435,108.15813,CSG,1,DNLC21,0.9957,Success
2628-DN155,16.07042527,108.1504939,LSW-DNLC09,16.0677,108.15131,LSW,2,DNLC09,0.31189999999999996,Success
2628-DN156,16.09272437,108.1084481,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,1.8397000000000001,Success
2628-DN157,16.05497159,108.1430876,CSG-DNLC06_IXR-E,16.05041,108.15325,CSG,1,DNLC06,1.7427000000000001,Success
2628-DN158,16.054291,108.102144,CSG-DNHW03_IXR-E,16.06129,108.10001,CSG,1,DNHW03,1.2712,Success
2628-DN159,16.01517988,108.1867819,LSW-DNCL01,16.012964,108.19103,LSW,2,DNCL01,1.3497999999999999,Success
2628-DN160,15.97406267,108.1335947,LSW-DNHV63,15.98086,108.13929,LSW,2,DNHV63,1.32,Success
2628-DN162,15.97918672,108.2701791,CSG-DNNH24,15.98215,108.26955,CSG,1,DNNH24,0.5197999999999999,Success
2628-DN163,16.07384256,108.2411817,CSG-DNST41,16.07609,108.24029,CSG,1,DNST41,0.3398,Success
2628-DN164,16.08357541,108.2455367,CSG-DNST43,16.08579,108.24496,CSG,1,DNST43,0.3802,Success
2628-DN165,16.09171,108.245284,LSW-DNST33,16.093725,108.247217,LSW,2,DNST33,0.4771,Success
2628-DN166,16.10028029,108.2278855,LSW-DNST1S,16.09808,108.22467,LSW,2,DNST1S,0.4407,Success
2628-DN167,16.078764,108.213817,CSG-DNHC17_IXR-E,16.07745,108.21561,CSG,1,DNHC17,0.2741,Success
2628-DN168,16.039186,108.229468,LSW-DNHC1F,16.040635,108.227805,LSW,2,DNHC1F,0.5711,Success
2628-DN170,15.985925,108.227373,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.9522,Success
2628-DN172,16.021288,108.126878,LSW-DNHV33,16.02208,108.13551,LSW,2,DNHV33,1.0255,Success
2628-DN173,16.092953,108.249288,LSW-DNST33,16.093725,108.247217,LSW,2,DNST33,0.3128,Success
2628-DN174,15.9703801,108.1719283,CSG-DNHV04,15.97037,108.18099,CSG,1,DNHV04,0.9833999999999999,Success
2628-DN175,16.146108,108.137771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN176,16.169031,108.126184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN177,16.05583475,108.1777279,CSG-DNCL04_IXR-E,16.05701,108.17522,CSG,1,DNCL04,0.4111,Success
2628-DN178,16.048148,108.171489,LSW-DNLC17,16.05082,108.17168,LSW,2,DNLC17,0.35819999999999996,Success
2628-DN179,16.02749193,108.1817295,LSW-DNCL01,16.012964,108.19103,LSW,2,DNCL01,5.7515,Success
2628-DN180,16.015838,108.19888,CSG-DNCL28_IXR-E,16.01993,108.198,CSG,1,DNCL28,0.5565,Success
2628-DN181,16.03376501,108.2099657,LSW-DNCL34,16.03611,108.21144,LSW,2,DNCL34,0.394,Success
2628-DN182,16.01405844,108.202649,CSG-DNCL30_IXR-E,16.01206,108.20144,CSG,1,DNCL30,0.39030000000000004,Success
2628-DN183,16.01095444,108.1888313,LSW-DNCL01,16.012964,108.19103,LSW,2,DNCL01,0.4126,Success
2628-DN184,16.096334,108.226536,CSG-DNST50,16.093069,108.227495,CSG,1,DNST50,0.4569,Success
2628-DN185,16.00042517,108.1812296,CSG-DNCL12_IXR-E,16.006349,108.190541,CSG,1,DNCL12,1.7772000000000001,Success
2628-DN186,16.01193282,108.2225664,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,0.3644,Success
2628-DN187,15.99041224,108.2109452,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,0.57,Success
2628-DN188,15.98125435,108.2142178,CSG-DNHV12,15.98037,108.20771,CSG,1,DNHV12,0.8112999999999999,Success
2628-DN190,16.033946,108.1847716,LSW-DNCL22,16.035031,108.181537,LSW,2,DNCL22,0.5731,Success
2628-DN191,16.02081149,108.1808132,CSG-DNCL03,16.009583,108.174444,CSG,1,DNCL03,3.21,Success
2628-DN192,16.05795741,108.2137619,CSG-DNTK04_IXR-E,16.05621,108.21259,CSG,1,DNTK04,0.26730000000000004,Success
2628-DN193,16.051804,108.216839,LSW-DNHC09,16.05358,108.21863,LSW,2,DNHC09,0.2752,Success
2628-DN194,16.04500482,108.2172188,CSG-DNHC14,16.04552,108.21972,CSG,1,DNHC14,0.3609,Success
2628-DN195,16.04217877,108.2176845,CSG-DNHC61,16.04153,108.21908,CSG,1,DNHC61,0.3067,Success
2628-DN196,16.03342931,108.2146367,CSG-DNCL08_IXR-E,16.0347,108.21336,CSG,1,DNCL08,0.2602,Success
2628-DN197,16.09658683,108.0932925,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,1.1029,Success
2628-DN198,16.08914763,108.1015468,CSG-DNHW06_IXR-E,16.08476,108.09725,CSG,1,DNHW06,1.9922,Success
2628-DN200,16.076782,108.086236,CSG-DNHW06_IXR-E,16.08476,108.09725,CSG,1,DNHW06,3.1172,Success
2628-DN201,16.149558,108.024306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN202,16.139524,108.060968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN203,16.057086,108.074774,CSG-DNHW05,16.052361,108.079556,CSG,1,DNHW05,1.0378,Success
2628-DN204,16.046181,108.070867,CSG-DNHW05,16.052361,108.079556,CSG,1,DNHW05,1.2851,Success
2628-DN205,16.055676,108.087322,CSG-DNHW05,16.052361,108.079556,CSG,1,DNHW05,1.1449,Success
2628-DN206,16.04445611,108.1121747,LSW-DNHV53,16.04332,108.10449,LSW,2,DNHV53,1.0803,Success
2628-DN207,16.038288,108.106125,LSW-DNHV53,16.04332,108.10449,LSW,2,DNHV53,0.6343,Success
2628-DN208,15.99752624,108.0696017,CSG-DNHW04,15.986917,108.074056,CSG,1,DNHW04,1.4536,Success
2628-DN209,15.979568,108.102758,CSG-DNHV16,15.97351,108.10279,CSG,1,DNHV16,0.7047,Success
2628-DN210,15.977496,108.179402,CSG-DNHV20,15.97782,108.17337,CSG,1,DNHV20,0.6725,Success
2628-DN211,15.96950815,108.1861299,CSG-DNHV04,15.97037,108.18099,CSG,1,DNHV04,1.6598,Success
2628-DN212,15.96099438,108.1464122,CSG-DNHV13,15.96875,108.13869,CSG,1,DNHV13,1.8539,Success
2628-DN213,15.95375373,108.0892282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN214,16.104978,108.130349,CSG-DNLC22,16.109353,108.129976,CSG,1,DNLC22,0.7791,Success
2628-DN215,16.09626767,108.1415237,CSG-DNLC13_IXR-E,16.10014,108.13362,CSG,1,DNLC13,1.3419,Success
2628-DN216,16.086878,108.15109,CSG-DNLC1P_IXR-E,16.081936,108.146558,CSG,1,DNLC1P,0.9723999999999999,Success
2628-DN217,16.08561475,108.1567301,CSG-DNLC15-new,16.084137,108.15679,CSG,1,DNLC15,0.4767,Success
2628-DN218,16.0595474,108.1481598,CSG-DNLC32_IXR-E,16.0678,108.14736,CSG,1,DNLC32,1.0914000000000001,Success
2628-DN219,16.062647,108.165547,LSW-DNLC37,16.06502,108.16726,LSW,2,DNLC37,0.39239999999999997,Success
2628-DN220,16.060063,108.1702584,LSW-DNLC46,16.059179,108.17219,LSW,2,DNLC46,0.32539999999999997,Success
2628-DN221,16.06767021,108.1727756,LSW-DNLC37,16.06502,108.16726,LSW,2,DNLC37,0.9993,Success
2628-DN222,16.046497,108.154674,CSG-DNLC06_IXR-E,16.05041,108.15325,CSG,1,DNLC06,0.6225,Success
2628-DN223,16.03510956,108.2498616,LSW-DNNH08,16.03887,108.24853,LSW,2,DNNH08,1.5544,Success
2628-DN224,16.027433,108.248292,CSG-DNNH06,16.02511,108.24957,CSG,1,DNNH06,0.2909,Success
2628-DN225,16.0222347,108.2523709,LSW-DNNH36,16.02274,108.24955,LSW,2,DNNH36,0.3485,Success
2628-DN226,16.00916388,108.2544823,CSG-DNNH38,16.01245,108.2547,CSG,1,DNNH38,0.5104,Success
2628-DN227,15.99871939,108.2651925,CSG-DNNH30,15.9967,108.26281,CSG,1,DNNH30,0.4595,Success
2628-DN228,15.97488376,108.2259005,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,3.595,Success
2628-DN229,15.98968497,108.2505394,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,0.6728999999999999,Success
2628-DN230,15.96612149,108.2383927,CSG-QADB36,15.958813,108.238145,CSG,1,QADB36,1.9754,Success
2628-DN231,15.97561817,108.2547699,CSG-QADB53,15.96575,108.25373,CSG,1,QADB53,1.2119000000000002,Success
