BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
Gia Lai#CAX#KDang,13.99935,108.1742,GLDD03,13.988697,108.155696,CSG,2,,2.4513,Success
Gia Lai#CAX#Đăk Sơ Mei,14.16823,108.1403,GLDD07,14.1685,108.1408,CSG,2,,0.0241,Success
Gia Lai#CAX#Lơ Pang,13.940014,108.261801,GLMY12,13.98383,108.23298,CSG,2,,7.1638,Success
Gia Lai#CAX#Kon Chiêng,13.7437,108.2399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Gia Lai#CAX#Hra,14.02184,108.3915,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Gia Lai#CAX#Ayun,14.119283,108.312738,GLMY05,14.05378,108.29298,CSG,2,,8.387,Success
Gia Lai#CAX#Ia Krái,13.93848,107.7504,GLIG02,13.93512,107.78781,CSG,2,,5.0952,Success
Gia Lai#CAX#Ia Hrung,14.08838,107.8949,GLIG07,14.04879,107.9422,CSG,2,,8.0577,Success
Gia Lai#CAX#Ia Đơk,13.82524,107.6741,GLDC03,13.79748,107.64458,CSG,2,,7.38,Success
Gia Lai#CAX#Ia Krêl,13.83573,107.7917,GLDC02,13.83955,107.80974,CSG,2,,2.1051,Success
Gia Lai#CAX#Ia Púch,13.65157,107.7227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Gia Lai#CAX#Ia Mơ,13.49632,107.7471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Gia Lai#CAX#Ia Pnôn,13.75565,107.6321,GLDC07,13.7762834,107.5964557,AGG,1,,6.6785,Success
Gia Lai#CAX#Ia Nan,13.72174,107.601,GLDC07,13.7762834,107.5964557,AGG,1,,9.7061,Success
Gia Lai#CAX#Ia Dom,13.77478,107.6078,GLDC07,13.7762834,107.5964557,AGG,1,,1.2807,Success
Gia Lai#CAX#Ia Chía,13.88775,107.6467,GLDC06,13.90064,107.70822,CSG,2,,8.2678,Success
Gia Lai#CAX#Ia O,13.96044,107.5314,GLIG24,13.938641,107.481644,CSG,2,,9.4592,Success
Gia Lai#CAX#Krong,14.303453,108.486452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Cấm,14.37054,108.0073,KTKT30,14.36501,108.00809,CSG,2,,0.8427,Success
Kon Tum#CAX#Đăk BLa,14.30277,107.9937,KTKT05,14.31178273,107.9894388,CSG,2,,1.1471,Success
Kon Tum#CAX#Ngọk Bay,14.35821,107.9793,KTKT39,14.35917,107.98414,CSG,2,,0.6953,Success
Kon Tum#CAX#Ia Chim,14.314,107.925,KTKT11,14.30969,107.93188,CSG,2,,1.1302,Success
Kon Tum#CAX#Đăk Rơ Wa,14.38152,108.0292,KTKT50,14.37033,108.0201,CSG,2,,2.0446,Success
Kon Tum#CAX#Đăk Pxi,14.63005,107.9253,KTDH02,14.59089,107.91515,CSG,2,,5.6869,Success
Kon Tum#CAX#Đăk Mar,14.54562,107.92,KTDH06,14.53835,107.91962,CSG,2,,1.0408,Success
Kon Tum#CAX#Đăk Ui,14.53098,107.9402,KTDH15,14.53635,107.95154,CSG,2,,1.6411,Success
Kon Tum#CAX#Ngọk Réo,14.48675,108.0398,KTDH08,14.50654,108.00968,CSG,2,,5.3231,Success
Kon Tum#CAX#Ngọk Tụ,14.7168,107.7943,KTDT17,14.7280737,107.7528482,CSG,2,,4.8718,Success
Kon Tum#CAX#Kon Đào,14.69842,107.8363,KTDT04,14.7122658,107.8294426,CSG,2,,1.7578,Success
Kon Tum#CAX#Đăk Sao,14.96255,107.833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Tờ Kan,14.84544,107.8715,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Măng Ri,14.95594,107.9278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Bờ Y,14.72453,107.6878,KTNH17,14.7320628,107.6928822,CSG,2,,1.1699,Success
Kon Tum#CAX#Sa Loong,14.6172,107.6381,KTNH03,14.65709,107.69801,CSG,2,,10.5604,Success
Kon Tum#CAX#Dục Nông,14.7864,107.6984,KTNH17,14.7320628,107.6928822,CSG,2,,7.2817,Success
Kon Tum#CAX#Xốp,15.17024,107.7848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Ngọc Linh,15.11369,107.9351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Plô,15.24854,107.6717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Pék,15.07657,107.741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Môn,14.88888,107.7083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Sa Bình,14.48805,107.8427,KTDH04,14.46181,107.91134,CSG,2,,10.1128,Success
Kon Tum#CAX#Ya Ly,14.36182,107.803,KTST_newsite1,14.40548,107.79854,AGG,1,,5.7977,Success
Kon Tum#CAX#Ia Tơi,14.09742,107.4558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Rve,14.50692,108.2416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Măng đen,14.59781,108.2925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Măng Bút,14.9224,108.2547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Kon Plông,14.65346,108.4395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Long,14.93439,107.5782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Ia Đal,14.14355,107.421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Mô Rai,14.37852,107.5463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Rờ Kơi,14.51845,107.7378,KTST03,14.44606,107.78763,CSG,2,,12.6488,Success
Đăk Lăk#CAX#Buôn Ma Thuột,12.712313,108.06892,DLBT84,12.7104,108.061,CSG,2,,1.391,Success
Đăk Lăk#CAX#Tân An,12.69684,108.0724,DLBT24,12.701491,108.075671,CSG,2,,1.3339,Success
Đăk Lăk#CAX#Tân Lập,12.65451,108.1073,DLBT05,12.657706,108.107314,CSG,2,,0.6889,Success
Đăk Lăk#CAX#Thành Nhất,12.68287,108.0158,DLBT89,12.683267,108.00995,CSG,2,,0.7644,Success
Đăk Lăk#CAX#Ea Kao,12.66006,108.0303,DLBT88,12.65822,108.03116,CSG,2,,0.4427,Success
Đăk Lăk#CAX#Hòa Phú,12.61763,107.9401,DLBT1T,12.61488,107.93372,CSG,2,,0.892,Success
Đăk Lăk#CAX#Cư Bao,12.84543,108.2472,DLBH31,12.86139,108.25827,CSG,2,,3.0471,Success
Đăk Lăk#CAX#Ea Drông,12.90038,108.3205,DLKN14,12.950532,108.306427,CSG,2,,6.2608,Success
Đăk Lăk#CAX#Ea Rốk,13.23231,107.8261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Bung,13.0918,107.8576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ia Rvê,13.23756,107.6385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ia Lốp,13.32231,107.6966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Nuôl,12.69461,107.9611,DLBT20,12.67664,107.99387,CSG,2,,4.2896,Success
Đăk Lăk#CAX#Buôn Đôn,12.8868,107.79,DLBD01,12.84513,107.857798,CSG,2,,9.6466,Success
Đăk Lăk#CAX#Ea Kiết,12.94074,108.0208,DLCG08,12.89577,108.06609,CSG,2,,8.9277,Success
Đăk Lăk#CAX#Ea M’Droh,12.86058,107.9652,DLCG33,12.85889,107.97312,CSG,2,,0.8992,Success
Đăk Lăk#CAX#Cuôr Đăng,12.75332,108.1683,DLBT25,12.74271,108.1538,CSG,2,,2.3247,Success
Đăk Lăk#CAX#Cư M’gar,12.85251,108.1049,DLCG06,12.8522,108.100367,CSG,2,,0.7256,Success
Đăk Lăk#CAX#Ea Tul,12.9107,108.1902,DLCG03,12.911,108.19305,AGG,1,,0.3936,Success
Đăk Lăk#CAX#Pơng Drang,12.97057,108.2454,DLKB36,12.96256,108.2495,CSG,2,,2.2002,Success
Đăk Lăk#CAX#Krông Búk,13.03864,108.2186,DLKB31,13.045997,108.226398,CSG,2,,1.6474,Success
Đăk Lăk#CAX#Cư Pơng,13.00979,108.1509,DLKB22,13.011552,108.152158,CSG,2,,0.4156,Success
Đăk Lăk#CAX#Ea Khăl,13.18641,108.1683,DLEH01,13.210478,108.206323,CSG,2,,5.8148,Success
Đăk Lăk#CAX#Ea Wy,13.20992,108.0375,DLEH03,13.223465,108.089773,CSG,2,,6.1853,Success
Đăk Lăk#CAX#Ea H’leo,13.35402,108.1565,DLEH13,13.31533,108.1491,CSG,2,,4.5603,Success
Đăk Lăk#CAX#Ea Hiao,13.26653,108.2872,DLEH07,13.26726066,108.2903511,CSG,2,,0.357,Success
Đăk Lăk#CAX#Dliê Ya,13.11643,108.3293,DLKN15,13.11379,108.3287,CSG,2,,0.3455,Success
Đăk Lăk#CAX#Tam Giang,13.07187,108.4347,DLKN34,13.0474795,108.3976334,CSG,2,,7.4896,Success
Đăk Lăk#CAX#Phú Xuân,12.93847,108.4366,DLKN25,12.9287092,108.4170491,CSG,2,,3.8347,Success
Đăk Lăk#CAX#Ea Knuếc,12.70389,108.1564,DLKP03,12.703585,108.1505,CSG,2,,0.9018,Success
Đăk Lăk#CAX#Tân Tiến,12.63379,108.3838,DLKP17,12.662,108.34816,AGG,1,,5.5821,Success
Đăk Lăk#CAX#Ea Phê,12.72793,108.3632,DLKP37,12.74423,108.37342,CSG,2,,2.2976,Success
Đăk Lăk#CAX#Ea Kly,12.76228,108.4145,DLKP05,12.76275,108.41395,CSG,2,,0.2363,Success
Đăk Lăk#CAX#Vụ Bổn,12.6589,108.4328,DLKP06,12.66254,108.4313,CSG,2,,0.5485,Success
Đăk Lăk#CAX#Ea Ô,12.7073,108.4895,DLEK25,12.69601,108.463877,CSG,2,,3.358,Success
Đăk Lăk#CAX#Ea Knốp,12.80333,108.5412,DLEK03,12.803688,108.540983,CSG,2,,0.1305,Success
Đăk Lăk#CAX#Cư Yang,12.66002,108.6159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Riêng,12.75332,108.8028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Cư M'ta,12.71738,108.7661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Krông Á,12.55997,108.7317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Cư Prao,12.8994,108.6849,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Trang,12.62058,108.8295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Hòa Sơn,12.50337,108.2297,DLKG05,12.50553,108.23848,CSG,2,,1.2815,Success
Đăk Lăk#CAX#Dang Kang,12.57304,108.3352,DLKG16,12.574827,108.336872,CSG,2,,0.2623,Success
Đăk Lăk#CAX#Yang Mao,12.45392,108.5683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Cư Pui,12.50856,108.5022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Đắk Liêng,12.40203,108.1573,DLLK02,12.406426,108.199624,CSG,2,,5.3005,Success
Đăk Lăk#CAX#Nam Ka,12.29005,108.0289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Đắk Phơi,12.36766,108.1568,DLLK02,12.406426,108.199624,CSG,2,,8.7331,Success
Đăk Lăk#CAX#Krông Nô,12.1976,108.1296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Ning,12.6092,108.2086,DLCK03,12.59915,108.160133,CSG,2,,10.5904,Success
Đăk Lăk#CAX#Ea Ktur,12.62814,108.1455,DLCK09,12.6076812,108.1245741,CSG,2,,3.7905,Success
Đăk Lăk#CAX#Dur Kmăl,12.4676,108.0886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ea Na,12.51955,108.042,DLBT56,12.603598,108.032314,CSG,2,,20.0032,Success
Đăk Lăk#CAX#Ea Păl,12.7257,108.5551,DLEK04,12.72872,108.55242,CSG,2,,0.6102,Success
Khánh Hòa#CAX#Nam Nha Trang,12.2116,109.1942,KHNT72,12.2105317,109.19267,CSG,2,,0.2442,Success
Khánh Hòa#CAX#Nha Trang,12.24928,109.1925,KHNT60,12.24732201,109.18725,CSG,2,,0.7779,Success
Khánh Hòa#CAX#Tây Nha Trang,12.25114,109.1864,KHNT05,12.2492,109.1834,CSG,2,,0.5891,Success
Khánh Hòa#CAX#Cam Ranh,11.92552,109.1637,KHCR50,11.9188041,109.1602275,CSG,2,,1.1052,Success
Khánh Hòa#CAX#Bắc Cam Ranh,11.9756,109.1961,KHCR02,11.99082,109.1935,AGG,1,,2.1585,Success
Khánh Hòa#CAX#Cam An,11.96294,109.095,KHCR27,11.96666771,109.1066679,CSG,2,,2.315,Success
Khánh Hòa#CAX#Cam Hiệp,12.03192,109.1282,KHCL02,12.03129996,109.1292599,CSG,2,,0.1848,Success
Khánh Hòa#CAX#Cam Lâm,12.07444,109.1681,KHCL12,12.0725,109.1583,CSG,2,,1.8065,Success
Khánh Hòa#CAX#Cam Linh,11.90677,109.1464,KHCR18,11.9114,109.1472,CSG,2,,0.8422,Success
Khánh Hòa#CAX#Ba Ngòi,11.94161,109.1131,KHCR47,11.94107001,109.1132701,CSG,2,,0.0541,Success
Khánh Hòa#CAX#Nam Cam Ranh,11.87272,109.0809,KHCR13,11.88072776,109.1102901,CSG,2,,3.6935,Success
Khánh Hòa#CAX#Đông Ninh Hòa,12.55549,109.2176,KHNH32,12.55729,109.21827,CSG,2,,0.3383,Success
Khánh Hòa#CAX#Bắc Ninh Hòa,12.554,109.1653,KHNH20,12.5296,109.1599,CSG,2,,3.1905,Success
Khánh Hòa#CAX#Vạn Hưng,12.67052,109.1511,KHVN23,12.64482,109.19394,AGG,1,,7.0164,Success
Khánh Hòa#CAX#Ninh Hòa,12.50973,109.1375,KHNH19,12.5036001,109.1399001,CSG,2,,1.6881,Success
Khánh Hòa#CAX#Hòa Thắng,12.48016,109.1325,KHNH10,12.47243,109.12482,CSG,2,,1.5051,Success
Khánh Hòa#CAX#Tân Định,12.48945,109.1137,KHNH12,12.49976,109.11405,CSG,2,,1.6652,Success
Khánh Hòa#CAX#Nam Ninh Hòa,12.43276,109.1218,KHNH10,12.47243,109.12482,CSG,2,,5.9895,Success
Khánh Hòa#CAX#Tây Ninh Hòa,12.54083,109.0075,KHNH06,12.53568,109.02736,AGG,1,,2.496,Success
Khánh Hòa#CAX#Hòa Trí,12.57239,109.0627,KHNH44,12.52466,109.10231,CSG,2,,8.0282,Success
Khánh Hòa#CAX#Vạn Ninh,12.69077,109.2209,KHVN29,12.69361,109.22722,CSG,2,,1.2607,Success
Khánh Hòa#CAX#Vạn Thắng,12.70482,109.2369,KHVN04,12.70534,109.23683,AGG,1,,0.2481,Success
Khánh Hòa#CAX#Tu Bông,12.77881,109.3127,KHVN03,12.77003,109.30425,CSG,2,,1.597,Success
Khánh Hòa#CAX#Đại Lãnh,12.80321,109.3338,KHVN55,12.80504,109.33852,CSG,2,,1.1571,Success
Khánh Hòa#CAX#Diên Khánh,12.2563,109.0941,KHDKMA01,12.2572477,109.1071688,AGG,1,,1.9116,Success
Khánh Hòa#CAX#Diên Điền,12.27603,109.1203,KHDK08,12.275289,109.117662,CSG,2,,0.378,Success
Khánh Hòa#CAX#Bắc Nha Trang,12.28234,109.1981,KHNT88,12.28850301,109.196216,CSG,2,,0.8608,Success
Khánh Hòa#CAX#Diên Lạc,11.22509,109.0551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Diên Lâm,12.26904,109.0334,KHDK25,12.26144,109.03792,AGG,1,,1.5255,Success
Khánh Hòa#CAX#Bắc Khánh Vĩnh,12.35885,108.9607,KHKV05,12.36449,108.95507,CSG,2,,0.8908,Success
Khánh Hòa#CAX#Trung Khánh Vĩnh,12.38491,108.9225,KHKV08,12.40196,108.94824,CSG,2,,5.0323,Success
Khánh Hòa#CAX#Suối Hiệp,12.22102,109.0838,KHDK06,12.2132684,109.0743424,AGG,1,,2.6077,Success
Khánh Hòa#CAX#Suối Dầu,12.19215,109.066,KHDK12,12.209992,109.042219,CSG,2,,3.6177,Success
Khánh Hòa#CAX#Diên Thọ,12.24306,108.985,KHDK25,12.26144,109.03792,AGG,1,,7.4478,Success
Khánh Hòa#CAX#Khánh Vĩnh,12.28142,108.9056,KHDK07,12.31553,108.98029,CSG,2,,17.5433,Success
Khánh Hòa#CAX#Nam Khánh Vĩnh,12.26739,108.8156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Tây Khánh Vĩnh,12.26968,108.8086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Đông Khánh Sơn,12.02711,108.9556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Khánh Sơn,12.0057,108.9494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Tây Khánh Sơn,12.02875,108.8678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Quy Nhơn,13.765774,109.224477,BDQN90,13.767781,109.223002,CSG,2,,0.5058,Success
Bình Định#CAX#Quy Nhơn Nam,13.75546,109.207434,BDQN31,13.751902,109.210256,AGG,1,,0.5175,Success
Bình Định#CAX#Quy Nhơn Bắc,13.786061,109.1486,BDQN65,13.78744,109.14025,CSG,2,,1.0369,Success
Bình Định#CAX#Quy Nhơn Tây,13.746728,109.152121,BDQN63,13.748088,109.152633,CSG,2,,0.1549,Success
Bình Định#CAX#Quy Nhơn Đông,13.88068,109.2489,BDQN73,13.85191,109.25491,CSG,2,,3.4262,Success
Bình Định#CAX#Bình Định,13.88684,109.1105,BDAN28,13.88265,109.10948,CSG,2,,0.5419,Success
Bình Định#CAX#An Nhơn,13.91385,109.0666,BDAN16,13.91153,109.09242,CSG,2,,3.5656,Success
Bình Định#CAX#An Nhơn Đông,13.89984,109.1074,BDAN18,13.8974,109.10811,CSG,2,,0.3949,Success
Bình Định#CAX#An Nhơn Bắc,13.9479,109.0654,BDAN26,13.94391,109.06499,CSG,2,,0.8705,Success
Bình Định#CAX#An Nhơn Nam,13.8638,109.0976,BDAN28,13.88265,109.10948,CSG,2,,2.6731,Success
Bình Định#CAX#An Nhơn Tây,13.8689,109.0433,BDAN11,13.85612,109.05981,CSG,2,,4.2877,Success
Bình Định#CAX#Bồng Sơn,14.43175,109.0147,BDHN33,14.42824,109.01024,AGG,1,,0.8666,Success
Bình Định#CAX#Hoài Nhơn Nam,14.4515,109.0426,BDHN33,14.42824,109.01024,AGG,1,,5.1204,Success
Bình Định#CAX#Hoài Nhơn Đông,14.48699,109.0867,BDHN05,14.46763,109.09768,CSG,2,,2.7814,Success
Bình Định#CAX#Hoài Nhơn,14.53167,109.056,BDHN36,14.54229,109.06412,CSG,2,,1.7892,Success
Bình Định#CAX#Hoài Nhơn Tây,14.54479,109.0047,BDHN13,14.54414,109.00381,CSG,2,,0.1192,Success
Bình Định#CAX#Tam Quan,14.54617,109.0429,BDHN48,14.54907,109.03832,CSG,2,,0.7006,Success
Bình Định#CAX#Hoài Nhơn Bắc,14.55848,109.0539,BDHN42,14.55938,109.05563,CSG,2,,0.3476,Success
Bình Định#CAX#Phù Cát,13.9825,109.0617,BDPC03,13.98828,109.05901,AGG,1,,0.9202,Success
Bình Định#CAX#Xuân An,13.97289,109.1052,BDPC33,13.96764,109.11652,CSG,2,,1.3903,Success
Bình Định#CAX#Ngô Mây,13.9505,109.18,BDPC14,13.963173,109.18232,CSG,2,,1.7311,Success
Bình Định#CAX#Cát Tiến,13.94914,109.2362,BDPC23,13.92076,109.21033,CSG,2,,5.3161,Success
Bình Định#CAX#Đề Gi,14.11236,109.183,BDPCMA01,14.1304,109.16472,AGG,1,,3.2855,Success
Bình Định#CAX#Hòa Hội,14.069138,109.045012,BDPC01,14.04745,109.04865,CSG,2,,2.6479,Success
Bình Định#CAX#Hội Sơn,14.07484,108.9866,BDPC13,14.04194,109.01485,CSG,2,,5.7407,Success
Bình Định#CAX#Phù Mỹ,14.168762,109.048875,BDPM27,14.17696,109.04533,AGG,1,,1.6474,Success
Bình Định#CAX#Phù Mỹ Tây,14.21586,109.042,BDPM01,14.20188,109.06119,CSG,2,,4.4597,Success
Bình Định#CAX#Phù Mỹ Nam,14.12068,109.0441,BDPM04,14.11979,109.04575,CSG,2,,0.3763,Success
Bình Định#CAX#An Lương,14.15848,109.1183,BDPM03,14.15923,109.12431,CSG,2,,0.9993,Success
Bình Định#CAX#Phù Mỹ Đông,14.27547,109.1751,BDPM25,14.28032,109.1816,CSG,2,,1.2195,Success
Bình Định#CAX#Bình Dương,14.294632,109.078681,BDPM24,14.29265,109.0906,CSG,2,,1.7939,Success
Bình Định#CAX#Phù Mỹ Bắc,14.3067,109.0726,BDPM10,14.31623,109.06556,CSG,2,,1.9689,Success
Bình Định#CAX#Tuy Phước Tây,13.77407,109.1123,BDTP09,13.8125,109.11533,CSG,2,,5.3565,Success
Bình Định#CAX#Tuy Phước,13.826875,109.166877,BDTP17,13.82664,109.16555,CSG,2,,0.191,Success
Bình Định#CAX#Tuy Phước Bắc,13.889192,109.145929,BDTP39,13.88678,109.14018,CSG,2,,1.169,Success
Bình Định#CAX#Tuy Phước Đông,13.866592,109.188108,BDTP04,13.86549,109.18761,AGG,1,,0.2404,Success
Bình Định#CAX#Bình Khê,13.983682,108.801572,GLAK09,13.97773,108.71429,CSG,2,,14.3074,Success
Bình Định#CAX#Bình Phú,13.90352,108.9102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Bình Hiệp,13.95306,109.0035,BDAN07,13.909714,109.018394,CSG,2,,7.1442,Success
Bình Định#CAX#Bình An,13.93208,108.9601,BDAN07,13.909714,109.018394,CSG,2,,9.3386,Success
Bình Định#CAX#Hoài Ân,14.36452,108.9684,BDHA15,14.37886,108.96823,CSG,2,,3.4605,Success
Bình Định#CAX#Ân Tường,14.31078,108.918,BDHA15,14.37886,108.96823,CSG,2,,12.5432,Success
Bình Định#CAX#Kim Sơn,14.28505,108.8954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Vạn Đức,14.389684,108.911291,BDHA02,14.42088,108.94231,CSG,2,,6.4366,Success
Bình Định#CAX#Ân Hảo,14.42945,108.9627,BDHA02,14.42088,108.94231,CSG,2,,4.4388,Success
Bình Định#CAX#Canh Vinh,13.7334,109.0827,BDTP09,13.8125,109.11533,CSG,2,,11.3475,Success
Bình Định#CAX#Canh Liên,13.62185,108.907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Vĩnh Thạnh,14.10667,108.7864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Vĩnh Thịnh,14.08128,108.7949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Vĩnh Quang,14.06517,108.7919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#Vĩnh Sơn,14.33564,108.7527,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#An Hòa,14.557906,108.900708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#An Lão,14.608145,108.889583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#An Vinh,14.64189,108.8793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Bình Định#CAX#An Toàn,14.53395,108.7282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Quảng Trị#CAX#Hướng Việt,16.82952,106.5646,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Quảng Trị#CAX#Hướng Phùng,16.73454,106.5769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Quảng Trị#CAX#Ba Tầng,16.5089,106.7988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Quảng Trị#CAX#Tà Rụt,16.51794,106.9884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Quảng Trị#CAX#Đak Rong (CS2-Tà Long),16.575,106.9609,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Huế#CAX#Thanh Thủy (CS2),16.4432,107.6205,HUHT12,16.44264,107.62355,CSG,2,,0.5532,Success
Huế#CAX#Bình Điền,16.34926,107.5051,HUPX72,16.375989,107.564828,CSG,2,,7.6637,Success
Huế#CAX#Hương Phú,16.18744,107.7273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Phú Yên#CAX#Hòa Hiệp (CS2),12.99784,109.3701,PYDH24,13.00134,109.37525,CSG,2,,0.7752,Success
Quảng Nam#CAX#Thạnh Mỹ,15.7445,107.8319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Tăng,14.7669,108.2268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Nên,14.98743,108.2636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Ngọk Tem,14.8389,108.3769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Pô Kô,14.60635,107.8362,KTDT07,14.6315626,107.8488856,CSG,2,,5.6327,Success
Kon Tum#CAX#Mô Rai 2,14.37852,107.5463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Đăk Kroong,14.97553,107.7273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Xốp 2,15.17024,107.7848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Măng Ri (Cũ),14.95594,107.9278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Kon Tum#CAX#Mường Hoong,15.11369,107.9351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Gia Lai#CAX#Lơ Ku,14.154801,108.513631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Đăk Lăk#CAX#Ya Tờ Mốt,13.11938,107.8263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
Khánh Hòa#CAX#Đông Khánh Sơn,12.02711,108.9556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
