Tuyến cáp                    , lat1       , lon1       , lat2       , lon2       , Desc,
VNPOST Lương An-QTDH10       ,16.81594,107.1106,16.81659,107.07734," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Lương An-QTDH10 - CSG # 4","61 km"""
QTDH10-QTCL13                ,16.81659,107.07734,16.80421,107.04357," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTDH10-QTCL13 - CSG # 3","95 km"""
QTCL13-QTCL34                ,16.80421,107.04357,16.8097,107.00179," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL13-QTCL34 - CSG # 4","71 km"""
VNPOST Lương An-QTGL03       ,16.81594,107.1106,16.91624,107.17423," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Lương An-QTGL03 - CSG # 16","33 km"""
QTGL03-QTGL15                ,16.91624,107.17423,16.96674,107.13804," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL03-QTGL15 - CSG # 9","78 km"""
QTGL15-QTGL12                ,16.96674,107.13804,16.97785,107.09966," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL15-QTGL12 - CSG # 4","6 km"""
QTGL12-QTGL44                ,16.97785,107.09966,16.9664,107.06918," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL12-QTGL44 - CSG # 5","18 km"""
QTGL44-QTGL01                ,16.9664,107.06918,16.942,107.07308," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL44-QTGL01 - CSG # 8","19 km"""
VNPOST Lương An-QTGL07       ,16.81594,107.1106,16.87479,107.13379," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Lương An-QTGL07 - CSG # 11","44 km"""
QTGL07-QTGL25                ,16.87479,107.13379,16.892,107.15929," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL07-QTGL25 - CSG # 3","85 km"""
QTGL25-QTGL13                ,16.892,107.15929,16.90969,107.12424," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL25-QTGL13 - CSG # 4","84 km"""
QTGL13-QTGL01                ,16.90969,107.12424,16.942,107.07308," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL13-QTGL01 - CSG # 7","09 km"""
VNPOST Lương An-QTDH31       ,16.81594,107.1106,16.82874,107.09627," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Lương An-QTDH31 - CSG # 2","63 km"""
QTDH31-QTCL12                ,16.82874,107.09627,16.84258,107.0819," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTDH31-QTCL12 - CSG # 2","2 km"""
QTCL12-QTGL05                ,16.84258,107.0819,16.88782,107.08068," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL12-QTGL05 - CSG # 5","38 km"""
QTGL05-QTGL01                ,16.88782,107.08068,16.942,107.07308," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL05-QTGL01 - CSG # 5","9 km"""
QTGL01-QTGL10                ,16.942,107.07308,16.92644,107.05021," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL01-QTGL10 - CSG # 4","1 km"""
QTGL10-QTGL08                ,16.92644,107.05021,16.92266,107.00392," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL10-QTGL08 - CSG # 5","27 km"""
QTGL08-QTGL04                ,16.92266,107.00392,16.89502,106.99186," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL08-QTGL04 - CSG # 4","86 km"""
QTGL04-QTCL18                ,16.89502,106.99186,16.82524,106.98037," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTGL04-QTCL18 - CSG # 9","9 km"""
QTCL18-QTCL08                ,16.82524,106.98037,16.82654,107.00301," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL18-QTCL08 - CSG # 3","16 km"""
QTCL08-QTCL34                ,16.82654,107.00301,16.8097,107.00179," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL08-QTCL34 - CSG # 3","98 km"""
QTCL34-QTCL09                ,16.8097,107.00179,16.79332,106.96828," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL34-QTCL09 - CSG # 4","67 km"""
QTCL09-QTCL03                ,16.79332,106.96828,16.7874,106.91548," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL09-QTCL03 - CSG # 5","64 km"""
QTCL03-QTCL06                ,16.7874,106.91548,16.74963,106.92699," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL03-QTCL06 - CSG # 8","06 km"""
QTCL06-QTCL02                ,16.74963,106.92699,16.74525,106.9641," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL06-QTCL02 - CSG # 4","1 km"""
QTCL02-QTDH14                ,16.74525,106.9641,16.79907,107.12945," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTCL02-QTDH14 - CSG # 25","15 km"""
QTDH17-QTDH08                ,16.81484,107.10338,16.80622,107.10414," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTDH17-QTDH08 - CSG # 1","5 km"""
QTDH50-QTDH14                ,16.791779,107.090522,16.79907,107.12945," ""07/2024/HĐDV/MOBIFONE-VNPT - Cap thue QTDH50-QTDH14 - CSG # 6","3 km"""
PYPY16-PYDH09                ,13.142799,109.281176,13.034347,109.297636," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYPY16-PYDH09 - AGG # 15","32 km"""
PYDH09-PYTH01                ,13.034347,109.297636,12.98364,109.09595," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYDH09-PYTH01 - AGG # 26","17 km"""
PYTH01-PYPY01                ,12.98364,109.09595,13.087012,109.307015," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYTH01-PYPY01 - AGG # 35","75 km"""
PYPY16-VNPOST Hòa Đa         ,13.142799,109.281176,13.2026596,109.270306," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYPY16-VNPOST Hòa Đa - AGG # 7","81 km"""
VNPOST Hòa Đa-PYSA09         ,13.2026596,109.270306,13.2048,109.0634," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Hòa Đa-PYSA09 - AGG # 25","61 km"""
PYSA09-PYSA10                ,13.2048,109.0634,13.06365,109.02528," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYSA09-PYSA10 - AGG # 24","76 km"""
PYSA10-PYPH04                ,13.06365,109.02528,13.03798,109.21539," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYSA10-PYPH04 - AGG # 25","31 km"""
PYPH04-PYPY01                ,13.03798,109.21539,13.087012,109.307015," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYPH04-PYPY01 - AGG # 15","25 km"""
PYPY16-VNPOST Hòa Đa         ,13.142799,109.281176,13.2026596,109.270306," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYPY16-VNPOST Hòa Đa - AGG # 7","81 km"""
VNPOST Hòa Đa-PYTA14         ,13.2026596,109.270306,13.306107,109.213861," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue VNPOST Hòa Đa-PYTA14 - AGG # 15","3 km"""
PYTA14-PYDX01                ,13.306107,109.213861,13.37768,109.104," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYTA14-PYDX01 - AGG # 16","95 km"""
PYDX01-PYSA09                ,13.37768,109.104,13.2048,109.0634," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYDX01-PYSA09 - AGG # 39","81 km"""
PYSA09-PYPY01                ,13.2048,109.0634,13.087012,109.307015," ""15/2024/HĐDV/MOBIFONE-VNPT - Cap thue PYSA09-PYPY01 - AGG # 38","75 km"""
KTDH _newsite1-KTNH01        ,14.49433,107.92508,14.70526,107.68651," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDH _newsite1-KTNH01 - AGG # 48","27 km"""
KTNH01-KTST _newsite1        ,14.70526,107.68651,14.4098627,107.7897579," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH01-KTST _newsite1 - AGG # 57","84 km"""
KTST _newsite1-VNPOST Kon Tum,14.4098627,107.7897579,14.35357,108.00216," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTST _newsite1-VNPOST Kon Tum - AGG # 34","42 km"""
KTDH01 (KTDH_newsite1)-KTDT07,14.49433,107.92508,14.6315626,107.8488856," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDH01 (KTDH_newsite1)-KTDT07 - CSG # 20","89 km"""
KTDT07-KTDT03                ,14.6315626,107.8488856,14.65549,107.82518," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT07-KTDT03 - CSG # 5","7 km"""
KTDT03-KTNH13                ,14.65549,107.82518,14.7059,107.69823," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT03-KTNH13 - CSG # 17","2 km"""
KTNH13-KTNH01                ,14.7059,107.69823,14.70526,107.68651," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH13-KTNH01 - CSG # 2","54 km"""
KTDH01 (KTDH_newsite1)-KTDT04,14.49433,107.92508,14.7122658,107.8294426," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDH01 (KTDH_newsite1)-KTDT04 - CSG # 37","15 km"""
KTDT04-KTDT17                ,14.7122658,107.8294426,14.7280737,107.7528482," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT04-KTDT17 - CSG # 19","1 km"""
KTDT17-KTNH17                ,14.7280737,107.7528482,14.7320628,107.6928822," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT17-KTNH17 - CSG # 13","5 km"""
KTNH17-KTNH01                ,14.7320628,107.6928822,14.70526,107.68651," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH17-KTNH01 - CSG # 4","04 km"""
KTDH01 (KTDH_newsite1)-KTDH02,14.49433,107.92508,14.59089,107.91515," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDH01 (KTDH_newsite1)-KTDH02 - CSG # 11","62 km"""
KTDH02-KTDT15                ,14.59089,107.91515,14.65012,107.84242," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDH02-KTDT15 - CSG # 12","38 km"""
KTDT15-KTDT02                ,14.65012,107.84242,14.66038,107.77502," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT15-KTDT02 - CSG # 9","19 km"""
KTDT02-KTNH08                ,14.66038,107.77502,14.6871,107.7168," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTDT02-KTNH08 - CSG # 7","77 km"""
KTNH08-KTNH01                ,14.6871,107.7168,14.70526,107.68651," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH08-KTNH01 - CSG # 5","12 km"""
KTNH01-KTNH12                ,14.70526,107.68651,14.69709,107.66606," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH01-KTNH12 - CSG # 3","22 km"""
KTNH12-KTNH03                ,14.69709,107.66606,14.65709,107.69801," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH12-KTNH03 - CSG # 8","71 km"""
KTNH03-KTST03                ,14.65709,107.69801,14.44606,107.78763," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTNH03-KTST03 - CSG # 35","4 km"""
KTST03-KTST _newsite1        ,14.44606,107.78763,14.4098627,107.7897579," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTST03-KTST _newsite1 - CSG # 7","85 km"""
KTST_newsite1-KTST14         ,14.4098627,107.7897579,14.40478,107.81391," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTST_newsite1-KTST14 - CSG # 6","91 km"""
KTST14-KTST15                ,14.40478,107.81391,14.3808683,107.8574991," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTST14-KTST15 - CSG # 6","9 km"""
KTST15-VNPOST Kon Tum        ,14.3808683,107.8574991,14.35357,108.00216," ""09/2024/HĐDV/MOBIFONE-VNPT - Cap thue KTST15-VNPOST Kon Tum - CSG # 20","18 km"""
DG_DWDM_DKGGNA-DGTD24        ,12.00248,107.6923,12.1938884,107.4622479," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DG_DWDM_DKGGNA-DGTD24 - AGG # 58","31 km"""
DGTD24-DGDM29                ,12.1938884,107.4622479,12.454119,107.622837," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGDM29 - AGG # 61","87 km"""
DGDM29-DGDS05                ,12.454119,107.622837,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM29-DGDS05 - AGG # 48","1 km"""
DGDS05-DGGN03                ,12.20324,107.63731,12.003599,107.683923," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS05-DGGN03 - AGG # 35","62 km"""
DGDL37-DGTD24                ,11.98872,107.50814,12.1938884,107.4622479," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDL37-DGTD24 - AGG # 36","42 km"""
DGTD24-DGDS05                ,12.1938884,107.4622479,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGDS05 - AGG # 33","26 km"""
DGDS05-DGGN03                ,12.20324,107.63731,12.003599,107.683923," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS05-DGGN03 - AGG # 35","62 km"""
DGTD24-DGDS11                ,12.1938884,107.4622479,12.290252,107.547573," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGDS11 - CSG # 24","84 km"""
DGDS11-DGDS09                ,12.290252,107.547573,12.290028,107.577018," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS11-DGDS09 - CSG # 5","52 km"""
DGDS09-DGDS12                ,12.290028,107.577018,12.256882,107.573855," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS09-DGDS12 - CSG # 5","43 km"""
DGDS12-DGDS05                ,12.256882,107.573855,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS12-DGDS05 - CSG # 19","15 km"""
DGTD24-DGDM34                ,12.1938884,107.4622479,12.419883,107.582995," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGDM34 - CSG # 53","65 km"""
DGDM34-DGDM17                ,12.419883,107.582995,12.44853,107.6097," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM34-DGDM17 - CSG # 4","13 km"""
DGDM17-DGDM23                ,12.44853,107.6097,12.464289,107.61384," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM17-DGDM23 - CSG # 2","33 km"""
DGDM23-DGDM29                ,12.464289,107.61384,12.454119,107.622837," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM23-DGDM29 - CSG # 2","26 km"""
DGDM29-DGDM24                ,12.454119,107.622837,12.454767,107.636802," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM29-DGDM24 - CSG # 1","84 km"""
DGDM24-DGDM31                ,12.454767,107.636802,12.477886,107.699519," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM24-DGDM31 - CSG # 7","92 km"""
DGDM31-DGDM07                ,12.477886,107.699519,12.521022,107.758327," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM31-DGDM07 - CSG # 8","39 km"""
DGDM07-DGKN37                ,12.521022,107.758327,12.46132,107.74579," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM07-DGKN37 - CSG # 12","69 km"""
DGKN37-DGDS05                ,12.46132,107.74579,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGKN37-DGDS05 - CSG # 56","84 km"""
DGDM29-DGDM10                ,12.454119,107.622837,12.4540355,107.6563139," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM29-DGDM10 - CSG # 4","73 km"""
DGDM10-DGDM04                ,12.4540355,107.6563139,12.48922,107.72092," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM10-DGDM04 - CSG # 8","7 km"""
DGDM04-DGDM02                ,12.48922,107.72092,12.546357,107.813748," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM04-DGDM02 - CSG # 12","55 km"""
DGDM02-DGDM37                ,12.546357,107.813748,12.42584,107.69453," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM02-DGDM37 - CSG # 28","86 km"""
DGDM37-DGDS05                ,12.42584,107.69453,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM37-DGDS05 - CSG # 48","58 km"""
DGTD24-DGDM15                ,12.1938884,107.4622479,12.356058,107.569135," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGDM15 - CSG # 43","01 km"""
DGDM15-DGDM33                ,12.356058,107.569135,12.399503,107.60869," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM15-DGDM33 - CSG # 20","04 km"""
DGDM33-DGDM39                ,12.399503,107.60869,12.428508,107.634825," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM33-DGDM39 - CSG # 4","01 km"""
DGDM39-DGDM35                ,12.428508,107.634825,12.44234,107.63013," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM39-DGDM35 - CSG # 2","29 km"""
DGDM35-DGDM29                ,12.44234,107.63013,12.454119,107.622837," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM35-DGDM29 - CSG # 1","97 km"""
DGDM29-DGDM22                ,12.454119,107.622837,12.43807,107.661493," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM29-DGDM22 - CSG # 6","33 km"""
DGDM22-DGDS30                ,12.43807,107.661493,12.4200167,107.65397," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDM22-DGDS30 - CSG # 3","17 km"""
DGDS30-DGDS07                ,12.4200167,107.65397,12.358941,107.634483," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS30-DGDS07 - CSG # 9","45 km"""
DGDS07-DGDS14                ,12.358941,107.634483,12.314373,107.619527," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS07-DGDS14 - CSG # 8","09 km"""
DGDS14-DGDS05                ,12.314373,107.619527,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS14-DGDS05 - CSG # 23","97 km"""
DGTD24-DGTD04                ,12.1938884,107.4622479,12.254765,107.386266," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGTD04 - CSG # 19","33 km"""
DGTD04-DGTD03                ,12.254765,107.386266,12.247554,107.437643," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD04-DGTD03 - CSG # 9","17 km"""
DGTD03-DGDS16                ,12.247554,107.437643,12.32453,107.56636," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD03-DGDS16 - CSG # 16","69 km"""
DGDS16-DGDS08                ,12.32453,107.56636,12.3047125,107.5935425," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS16-DGDS08 - CSG # 5","21 km"""
DGDS08-DGDS02                ,12.3047125,107.5935425,12.238385,107.615175," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS08-DGDS02 - CSG # 32","65 km"""
DGDS02-DGDS05                ,12.238385,107.615175,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS02-DGDS05 - CSG # 10","52 km"""
DGDL37-DGDL29                ,11.98872,107.50814,12.013514,107.490105," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDL37-DGDL29 - CSG # 6","17 km"""
DGDL29-DGTD11                ,12.013514,107.490105,12.050451,107.486136," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDL29-DGTD11 - CSG # 4","76 km"""
DGTD11-DGTD05                ,12.050451,107.486136,12.103697,107.484538," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD11-DGTD05 - CSG # 5","83 km"""
DGTD05-DGTD09                ,12.103697,107.484538,12.18423,107.45027," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD05-DGTD09 - CSG # 11","67 km"""
DGTD09-DGTD24                ,12.18423,107.45027,12.1938884,107.4622479," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD09-DGTD24 - CSG # 2","47 km"""
DGTD24-DGTD02                ,12.1938884,107.4622479,12.203897,107.48915," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD24-DGTD02 - CSG # 6","87 km"""
DGTD02-DGDS10                ,12.203897,107.48915,12.21337,107.542338," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGTD02-DGDS10 - CSG # 7","2 km"""
DGDS10-DGDS06                ,12.21337,107.542338,12.21022,107.57992," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS10-DGDS06 - CSG # 4","77 km"""
DGDS06-DGDS05                ,12.21022,107.57992,12.20324,107.63731," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS06-DGDS05 - CSG # 12","62 km"""
DGDS05-DGDS17                ,12.20324,107.63731,12.1482428,107.6394941," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS05-DGDS17 - CSG # 8","25 km"""
DGDS17-DGDS21                ,12.1482428,107.6394941,12.113664,107.656217," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS17-DGDS21 - CSG # 7","95 km"""
DGDS21-DGGN05                ,12.113664,107.656217,12.054203,107.680233," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS21-DGGN05 - CSG # 11","02 km"""
DGGN05-DGGN13                ,12.054203,107.680233,12.033772,107.686682," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGGN05-DGGN13 - CSG # 6","58 km"""
DGGN13-DGGN03                ,12.033772,107.686682,12.003599,107.683923," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGGN13-DGGN03 - CSG # 7","74 km"""
DGDS05-DGDG14                ,12.20324,107.63731,12.1480144,107.8362233," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDS05-DGDG14 - CSG # 38","87 km"""
DGDG14-DGGN11                ,12.1480144,107.8362233,12.02508,107.740281," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGDG14-DGGN11 - CSG # 24","01 km"""
DGGN11-DGGN03                ,12.02508,107.740281,12.003599,107.683923," ""12/2024/HĐDV/MOBIFONE-VNPT - Cap thue DGGN11-DGGN03 - CSG # 10","46 km"""
GLPK65-GLCS33                ,13.975834,108.00695,13.6766076,108.0870641," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLPK65-GLCS33 - AGG # 37","79 km"""
GLCS33-GLCR11                ,13.6766076,108.0870641,13.7364332,107.956106," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLCS33-GLCR11 - AGG # 23","61 km"""
GLCR11-GLDC07                ,13.7364332,107.956106,13.7762834,107.5964557," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLCR11-GLDC07 - AGG # 60","26 km"""
GLDC07-GLIG09                ,13.7762834,107.5964557,13.97613,107.88251," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLDC07-GLIG09 - AGG # 51","78 km"""
GLIG09-GLPK05                ,13.97613,107.88251,14.02933,107.98911," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLIG09-GLPK05 - AGG # 15","86 km"""
GLDD01-GLDP07                ,13.9931398,108.1189152,13.96895,108.48206," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLDD01-GLDP07 - AGG # 50","6 km"""
GLDP07-GLMY01                ,13.96895,108.48206,14.0416,108.25279," ""08/2024/HĐDV/MOBIFONE-PITC - Cap thue GLDP07-GLMY01 - AGG # 32","3 km"""
QANT04-QATB35                ,15.58422,108.55311,15.65546,108.50342," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QANT04-QATB35 - CSG # 10","22 km"""
QATB35-QATB32                ,15.65546,108.50342,15.718,108.46406," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB35-QATB32 - CSG # 8","34 km"""
QATB32-QATB03                ,15.718,108.46406,15.77736,108.42229," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB32-QATB03 - CSG # 10","24 km"""
QATB03-QATB42                ,15.77736,108.42229,15.62891,108.22826," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB03-QATB42 - CSG # 29","02 km"""
QATB42-QAQS10                ,15.62891,108.22826,15.73936,108.29134," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB42-QAQS10 - CSG # 16","02 km"""
QATB03-QATB19                ,15.77736,108.42229,15.73477,108.40955," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB03-QATB19 - CSG # 8","2 km"""
QATB19-QATB04                ,15.73477,108.40955,15.65719,108.27592," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB19-QATB04 - CSG # 25","36 km"""
QATB04-QAQS03                ,15.65719,108.27592,15.71113,108.26722," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB04-QAQS03 - CSG # 20","69 km"""
QATB03-QATB07                ,15.77736,108.42229,15.70385,108.3267," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB03-QATB07 - CSG # 14","96 km"""
QATB07-QAQS22                ,15.70385,108.3267,15.66889,108.21185," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB07-QAQS22 - CSG # 18","58 km"""
QATB_ newsite 2-QATB27       ,15.745187,108.359543,15.67551,108.43894," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB_ newsite 2-QATB27 - CSG # 13","42 km"""
QATB27-QATB15                ,15.67551,108.43894,15.64605,108.45949," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB27-QATB15 - CSG # 4","72 km"""
QATB15-QAPN26                ,15.64605,108.45949,15.62196,108.43964," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB15-QAPN26 - CSG # 5","56 km"""
QATB_ newsite 2-QATB02       ,15.745187,108.359543,15.67753,108.40633," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB_ newsite 2-QATB02 - CSG # 9","64 km"""
QATB02-QATB06                ,15.67753,108.40633,15.66507,108.35354," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB02-QATB06 - CSG # 7","13 km"""
QATB06-QATB34                ,15.66507,108.35354,15.63384,108.39618," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB06-QATB34 - CSG # 9","67 km"""
QATB34-QATK71                ,15.63384,108.39618,15.579387,108.473777," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB34-QATK71 - CSG # 13","1 km"""
QATB_ newsite 2-QATB14       ,15.745187,108.359543,15.7184,108.37898," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB_ newsite 2-QATB14 - CSG # 3","94 km"""
QATB14-QATB31                ,15.7184,108.37898,15.6512,108.42046," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB14-QATB31 - CSG # 9","15 km"""
QATB31-QATK43                ,15.6512,108.42046,15.58715,108.47165," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATB31-QATK43 - CSG # 9","97 km"""
QATKMA01-QATK09              ,15.565,108.4933,15.57703,108.50975," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATKMA01-QATK09 - CSG # 2","69 km"""
