Name,lat1,lon1,lat2,lon2,Desc
Gia Lai#CAX#Ia Krái-Gia Lai#TTCMKV#IA Grai,13.9387732,107.7501136,13.9612553,107.853898,
Gia Lai#CAX#Ia Dom-Gia Lai#TTCMKV#Đức Cơ,13.7748964,107.6078117,13.7939236,107.672132,
Gia Lai#TTCMKV#Đức Cơ-Gia Lai#CAX#Ia Chía,13.7939236,107.672132,13.88775,107.64673,
Gia Lai#CAX#Ia Chía-Gia Lai#CAX#Ia Krái,13.88775,107.64673,13.9387732,107.750114,
Gia Lai#CAX#Ia Krái-Gia Lai#TTCMKV#IA Grai,13.9387732,107.7501136,13.9612553,107.853898,
GLPK65-Gia Lai#CAX#Diên Hồng,13.97583,108.00695,13.9671232,107.991858,
Gia Lai#CAX#Diên Hồng-GLIG06,13.9671232,107.9918578,13.97257,107.95655,
GLIG06-GLIG20,13.97257,107.95655,13.99223,107.84574,
GLIG20-Gia Lai#TTCMKV#IA Grai,13.99223,107.84574,13.9612553,107.853898,
GLPK18-Gia Lai#TTCMKV#Hàm Rồng,13.96026,108.00501,13.88617,108.01423,
Gia Lai#TTCMKV#Hàm Rồng-GLPK71,13.88617,108.01423,13.87287,107.97798,
GLPK71-Gia Lai#CAX#Gào,13.87287,107.97798,13.8853211,107.909577,
Gia Lai#CAX#Gào-Gia Lai#TTCMKV#TT2 Gia Lai,13.8853211,107.9095765,13.97628591,107.992396,
GLPK65-GLPK11,13.97583,108.00695,13.97127,108.00814,
GLPK11-Gia Lai#CAX#Bàu Cạn,13.97127,108.00814,13.820454,107.871178,
Gia Lai#CAX#Bàu Cạn-Gia Lai#CAX#Ia Krêl,13.820454,107.871178,13.8357305,107.791749,
Gia Lai#CAX#Ia Krêl-Gia Lai#TTCMKV#Đức Cơ,13.8357305,107.7917492,13.7939236,107.672132,
Gia Lai#TTCMKV#Đức Cơ-Gia Lai#CAX#Ia Dom,13.7939236,107.672132,13.7748964,107.607812,
GLPK65-GLCR35,13.97583,108.00695,13.82101,107.94535,
GLCR35-GLCR08,13.82101,107.94535,13.74548,107.85749,
GLCR08-Gia Lai#TTCMKV#Chư Prông,13.74548,107.85749,13.7539414,107.88993,
Gia Lai#TTCMKV#Chư Prông-Gia Lai#TTCMKV#Chư Prông,13.7539414,107.8899295,13.7626345,107.899749,
Gia Lai#TTCMKV#Chư Sê-GLCS25,13.6921072,108.0803548,13.70529,108.09058,
GLCS25-GLCS03,13.70529,108.09058,13.7604,108.02576,
GLCS03-GLCR23,13.7604,108.02576,13.79168,108.00144,
GLCR23-Gia Lai#TTCMKV#Chư Prông,13.79168,108.00144,13.7626345,107.899749,
Gia Lai#TTCMKV#Chư Sê-Gia Lai#CAX#Ia Hrú,13.6921072,108.0803548,13.617902,108.114372,
Gia Lai#CAX#Ia Hrú-Gia Lai#CAX#Ia Lâu,13.617902,108.114372,13.4835272,107.872873,
Gia Lai#CAX#Ia Lâu-Gia Lai#CAX#Ia Pia,13.4835272,107.8728733,13.595279,107.88952,
Gia Lai#CAX#Ia Pia-GLCR10,13.595279,107.88952,13.63252,107.92644,
GLCR10-Gia Lai#TTCMKV#Chư Prông,13.63252,107.92644,13.7626345,107.899749,
Gia Lai#TTCMKV#Chư Sê-GLCS04,13.6921072,108.0803548,13.69198,108.02816,
GLCS04-Gia Lai#CAX#Ia Ko,13.69198,108.02816,13.5848889,108.007278,
Gia Lai#CAX#Ia Ko-Gia Lai#TTCMKV#Chư Prông,13.5848889,108.0072778,13.7626345,107.899749,
GLPK65-GLCS15,13.97583,108.00695,13.84691,108.05511,
GLCS15-Gia Lai#CAX#Bờ Ngoong,13.84691,108.05511,13.831107,108.12114,
Gia Lai#CAX#Bờ Ngoong-Gia Lai#CAX#AlBá,13.831107,108.12114,13.737267,108.118538,
Gia Lai#CAX#AlBá-GLCS17,13.737267,108.118538,13.57916,108.22801,
GLCS17-Gia Lai#TTCMKV#Chư Sê,13.57916,108.22801,13.6921072,108.080355,
Bình Định#TTCMKV#TT1 Gia Lai-BDQN31,13.76939,109.2254849,13.7519,109.2103,
Bình Định#TTCMKV#Phù Mỹ-BDHN33,14.16886,109.0487385,14.42824,109.0102,
Bình Định#TTCMKV#Hoài Ân-BDHN15,14.36452,108.968381,14.5565,109.0452,
Bình Định#Phòng#PX05-BDQN90,13.77005,109.2322336,13.76778,109.223,
Bình Định#Phòng#Khối CQ CSĐT-BDQN90,13.75707,109.2123978,13.76778,109.223,
Bình Định#Phòng#PA07 cũ-BDQN91,13.77738,109.2299261,13.77927,109.2358,
Bình Định#Phòng#PC06-BDQN74,13.772,109.2269848,13.77784,109.2224,
Bình Định#Phòng#PC07-BDQN24,13.76858,109.2239418,13.76533,109.2248,
Bình Định#Phòng#PK02-BDQN62,13.77064,109.2255873,13.7771,109.2254,
Bình Định#Phòng#PC08-BDQN63,13.7951,109.1577011,13.74809,109.1526,
Bình Định#Phòng#PC11B-BDQN58,13.74903,109.162724,13.79408,109.1541,
Bình Định#Phòng#K02 (E23)-BDQN65,13.74405,109.163519,13.78744,109.1403,
Bình Định#Phòng#Cảng hàng không Phù Cát-BDAN06,13.95354,109.0481003,13.93485,109.1442,
Bình Định#Phòng#Cơ sở cai nghiện ma tuý (PC04)-BDQN63,13.74934,109.147798,13.74809,109.1526,
Bình Định#CAX#Quy Nhơn-BDQN23,13.76577,109.224477,13.76071,109.2154,
Bình Định#CAX#Quy Nhơn Nam-BDQN_newsite1,13.75546,109.207434,13.7443,109.21,
Bình Định#CAX#Quy Nhơn Bắc-BDQN58,13.78606,109.1486,13.79408,109.1541,
Bình Định#CAX#Quy Nhơn Tây-BDQN56,13.74673,109.152121,13.77969,109.1494,
Bình Định#CAX#Quy Nhơn Đông-BDQN21,13.8231,109.26033,13.79013,109.218,
Bình Định#CAX#An Nhơn-BDAN_newsite6,13.91385,109.0666416,13.913,109.097,
Bình Định#CAX#An Nhơn Bắc-BDPC21,13.9479,109.0654367,14.0209,108.9881,
Bình Định#CAX#An Nhơn Nam-BDAN28,13.8638,109.097569,13.88265,109.1095,
Bình Định#CAX#An Nhơn Tây-BDAN07,13.8689,109.043344,13.90971,109.0184,
Bình Định#CAX#Bồng Sơn-BDHN54,14.43175,109.0146977,14.43409,109.0199,
Bình Định#CAX#Hoài Nhơn Nam-BDHN08,14.4515,109.042593,14.49578,109.0339,
Bình Định#CAX#Hoài Nhơn Đông-BDPM34,14.48699,109.086669,14.32376,109.147,
Bình Định#CAX#Hoài Nhơn-BDHN05,14.53167,109.056,14.46763,109.0977,
Bình Định#CAX#Hoài Nhơn Tây-BDHN07,14.54479,109.004699,14.59101,109.0355,
Bình Định#CAX#Tam Quan-BDHN15,14.54617,109.0428663,14.5565,109.0452,
Bình Định#CAX#Hoài Nhơn Bắc-BDHN12,14.55848,109.0539431,14.52105,109.0758,
Bình Định#CAX#Phù Cát-BDPC08,13.9825,109.061687,13.9814,109.0939,
Bình Định#CAX#Xuân An-BDPC14,13.97289,109.105202,13.96317,109.1823,
Bình Định#CAX#Ngô Mây-BDPC06,13.9505,109.180038,14.0124,109.241,
Bình Định#CAX#Cát Tiến-BDTP04,13.94914,109.236194,13.86549,109.1876,
Bình Định#CAX#Hòa Hội-BDPC03,14.06914,109.045012,13.98828,109.059,
Bình Định#CAX#Hội Sơn-BDPC01,14.07484,108.9865642,14.04745,109.0487,
Bình Định#CAX#Phù Mỹ-BDHN33,14.16876,109.048875,14.42824,109.0102,
Bình Định#CAX#Phù Mỹ Tây-BDPM17,14.21586,109.042,14.24115,109.0737,
Bình Định#CAX#Phù Mỹ Nam-BDPM44,14.12068,109.044147,14.13583,109.0419,
Bình Định#CAX#An Lương-BDPC_newsite4,14.15848,109.11829,14.1304,109.165,
Bình Định#CAX#Phù Mỹ Đông-BDPM06,14.27547,109.175116,14.21661,109.165,
Bình Định#CAX#Bình Dương-BDPM43,14.29463,109.078681,14.28904,109.0733,
Bình Định#CAX#Phù Mỹ Bắc-BDHN33,14.3067,109.072553,14.42824,109.0102,
Bình Định#CAX#Tuy Phước Tây-BDTP_newsite3,13.77407,109.112283,13.8066,109.147,
Bình Định#CAX#Tuy Phước-BDTP20,13.82688,109.166877,13.83163,109.1579,
Bình Định#CAX#Tuy Phước Bắc-BDAN28,13.88919,109.145929,13.88265,109.1095,
Bình Định#CAX#Tuy Phước Đông-BDQNMA01,13.86659,109.188108,13.7844,109.215,
Bình Định#CAX#Bình Hiệp-BDAN25,13.95306,109.003474,13.89415,109.0885,
Bình Định#CAX#Ân Hảo-BDHA15,14.42945,108.962723,14.37886,108.9682,
Bình Định#CAX#Canh Vinh-BDQN63,13.7334,109.082708,13.74809,109.1526,
